"","baseMean","log2FoldChange","lfcSE","pvalue","padj","transcript_biotype","description"
"GOLPH3",538.867498777244,-0.0129748150508175,0.0345099765638774,0.69646525385736,0.80509534323113,"protein_coding","golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]"
"SUB1",797.437383233941,-0.0389158537518256,0.0770755339031842,0.544754825572554,0.686502254675617,"protein_coding","SUB1 regulator of transcription [Source:HGNC Symbol;Acc:HGNC:19985]"
"NPR3",444.548569481901,0.11424697430609,0.110038615564887,0.149671498903587,0.27391719151357,"protein_coding","natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945]"
"FAM172A",237.394840295106,-0.191939115285965,0.0501925369372212,3.10088958864188e-05,0.000204195758903053,"protein_coding","family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]"
"SLC27A6",1.52439419545737,0.011281495281131,0.202862958270528,0.898042284437659,0.938434727177146,"protein_coding","solute carrier family 27 member 6 [Source:HGNC Symbol;Acc:HGNC:11000]"
"TARS1",1251.64956177119,-0.0162519340037818,0.0499693916872371,0.725306467711857,0.825579251266492,"protein_coding","threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]"
"IRX4",0.0453687431059022,-0.0045637621483976,0.40748993871186,0.92094693630003,NA,"protein_coding","iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129]"
"LNPEP",514.549106582504,-0.0468991997361665,0.0514606782424361,0.322193673338129,0.47961878723411,"protein_coding","leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]"
"PDE4D",42.237273067881,0.290470875054251,0.116877789786454,0.00100531776575729,0.00444282428360857,"protein_coding","phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]"
"RAD1",211.7925978664,0.223693312748229,0.0589888438006977,2.22517351649358e-05,0.000151371969061418,"protein_coding","RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806]"
"BRIX1",151.22349721193,0.279011888078725,0.0764597002372772,1.98146124918243e-05,0.000136779222917395,"protein_coding","biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]"
"AGXT2",0.0180775332452584,0.00461451275232621,0.407505503528526,0.920058112830352,NA,"protein_coding","alanine--glyoxylate aminotransferase 2 [Source:HGNC Symbol;Acc:HGNC:14412]"
"PRLR",15.8807854285005,-0.765738359397239,0.339003047329348,0.000404445120041414,0.00198927840541731,"protein_coding","prolactin receptor [Source:HGNC Symbol;Acc:HGNC:9446]"
"SLC12A7",35.8151998337934,1.27182068377536,0.136638452772813,1.51741562638205e-21,7.10830733944833e-20,"protein_coding","solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]"
"IL4",0.00606598962750545,0.00265334367525191,0.407358329469966,0.953970530779851,NA,"protein_coding","interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]"
"RAD50",27.6844463304282,0.106564655252262,0.0874411791348826,0.126533055099577,0.240177665715769,"protein_coding","RAD50 double strand break repair protein [Source:HGNC Symbol;Acc:HGNC:9816]"
"IL5",0.10735908701531,0.000410604076854282,0.407285426104399,0.992872464139423,NA,"protein_coding","interleukin 5 [Source:HGNC Symbol;Acc:HGNC:6016]"
"ST8SIA4",14.3256104752499,0.056028071329391,0.157265115009729,0.519675492039412,0.664450970292274,"protein_coding","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10871]"
"GNPDA1",149.194185494437,-0.188752490366435,0.0482468831862601,2.26495511590476e-05,0.000154001077325156,"protein_coding","glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]"
"PCDH12",0.389818337921116,-0.0406747382687244,0.31735176986144,0.634410739340043,NA,"protein_coding","protocadherin 12 [Source:HGNC Symbol;Acc:HGNC:8657]"
"SKP1",727.941190467481,0.0929755297556454,0.0465325986139218,0.0321132644947003,0.0816888118685963,"protein_coding","S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]"
"NUP155",231.109390986011,0.0254365975566551,0.0439254301090149,0.538661847267836,0.680654933972054,"protein_coding","nucleoporin 155 [Source:HGNC Symbol;Acc:HGNC:8063]"
"PPP2CA",401.306462984175,0.0309050996385344,0.0386475577092956,0.402183128127892,0.558313692583018,"protein_coding","protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299]"
"FGF1",77.5945603232169,0.238962173685851,0.100862527007721,0.00231583934475923,0.00904822476231063,"protein_coding","fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]"
"NR3C1",1098.65411106581,-0.468889005167776,0.0394364010103145,8.58995840674874e-34,9.33556679645453e-32,"protein_coding","nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978]"
"C5orf15",434.658646029705,0.163163835757601,0.0480595508733941,0.000240192904394602,0.00125839591446227,"protein_coding","chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656]"
"PPWD1",142.044819247477,0.00700255438889003,0.0597485971590973,0.895887921598918,0.937573177330043,"protein_coding","peptidylprolyl isomerase domain and WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28954]"
"LIFR",421.878568019353,0.726139183215831,0.0932563120689465,2.40582842643707e-16,7.34453464565114e-15,"protein_coding","LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]"
"TRIM23",152.830232682972,0.0128398198219778,0.0524343495458536,0.789769123728645,0.868605371264058,"protein_coding","tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]"
"TRAPPC13",97.7655641244075,-0.0391583998837091,0.0692205502954767,0.511965337893043,0.657717896312963,"protein_coding","trafficking protein particle complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:25828]"
"C9",1.26825370443253,0.0914607518957738,0.25087766094259,0.351466599963869,0.508844872663015,"protein_coding","complement C9 [Source:HGNC Symbol;Acc:HGNC:1358]"
"SEC24A",358.607852250902,0.102058476705752,0.0632202461679603,0.0670360670732535,0.14783846934905,"protein_coding","SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]"
"TXNDC15",262.282887584939,-0.227203644975117,0.0464180141311932,1.37564795546795e-07,1.42657843320856e-06,"protein_coding","thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]"
"TTC33",85.0208426999347,0.0186322189543214,0.0776786934006078,0.772925510077815,0.85726504342913,"protein_coding","tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]"
"RARS1",542.568621672615,-0.10351971994689,0.0613789836853962,0.0573525810098487,0.130420959661666,"protein_coding","arginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9870]"
"WWC1",8.15657167388963,0.0883866615030671,0.164820643462425,0.329051426521109,0.48636314103898,"protein_coding","WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29435]"
"MACROH2A1",323.226282469967,0.057122074109567,0.0401834158092637,0.134669719746514,0.252273599387258,"protein_coding","macroH2A.1 histone [Source:HGNC Symbol;Acc:HGNC:4740]"
"TCERG1",217.407948733995,0.0823554912546771,0.0613965885430843,0.13101661714216,0.247051181524699,"protein_coding","transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]"
"DPYSL3",762.67529419981,-0.0845057085939249,0.0560279946983063,0.0956771369736194,0.194606064648394,"protein_coding","dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]"
"SMAD5",768.429886182204,0.0205060860009231,0.0423149918935276,0.608458599552633,0.739414086673452,"protein_coding","SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]"
"CSNK1A1",945.544717016837,-0.243747517367736,0.0288801003192504,3.36934727104374e-18,1.20771985955486e-16,"protein_coding","casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]"
"HMGXB3",189.748850902052,0.284592489203772,0.069321399924402,2.7771718973856e-06,2.29209478894188e-05,"protein_coding","HMG-box containing 3 [Source:HGNC Symbol;Acc:HGNC:28982]"
"ERGIC1",762.806885028351,-0.119652324422557,0.048470650812536,0.00764666173030444,0.0249052744200877,"protein_coding","endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]"
"PDGFRB",1679.94218661827,-0.301783990026647,0.0891026552058772,4.42845297586787e-05,0.000281255416910542,"protein_coding","platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804]"
"CDX1",0.788637878703939,-0.0362352069461464,0.20588272247138,0.685340070056383,0.797391645402189,"protein_coding","caudal type homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1805]"
"ATP6V0E1",649.700318658635,0.248104899951822,0.0645803456985989,1.30230703676507e-05,9.32622092485685e-05,"protein_coding","ATPase H+ transporting V0 subunit e1 [Source:HGNC Symbol;Acc:HGNC:863]"
"BNIP1",34.5851820574684,-0.0371396262143334,0.0989339586018285,0.615764162296681,0.745590815270347,"protein_coding","BCL2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1082]"
"STC2",659.495336142753,0.051390105777119,0.0877279178683975,0.460122150683562,0.612761248681396,"protein_coding","stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]"
"CPEB4",150.874589639142,0.180438189354294,0.074801266929259,0.00425223275831758,0.0152097372358463,"protein_coding","cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]"
"HRH2",0.059422863004978,0,0.407284559031745,1,NA,"protein_coding","histamine receptor H2 [Source:HGNC Symbol;Acc:HGNC:5183]"
"DBN1",563.628220024635,-0.391008315102291,0.0706029245680012,1.21233739896844e-09,1.70669466994676e-08,"protein_coding","drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]"
"ZNF346",58.8295657341766,0.0248703376629857,0.062896032175957,0.654999099826859,0.775912344885584,"protein_coding","zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403]"
"UNC5A",0.0325047242033453,-0.00343304279543151,0.40736707151306,0.940508758293906,NA,"protein_coding","unc-5 netrin receptor A [Source:HGNC Symbol;Acc:HGNC:12567]"
"EHHADH",25.3885201207704,0.0196666667873255,0.0864644981306734,0.775314035528746,0.85836865775693,"protein_coding","enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3247]"
"CNTN3",242.860296614359,-0.451666779847549,0.0910627202971564,2.77987812026411e-08,3.23882026276055e-07,"protein_coding","contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173]"
"SMC4",357.118388898632,-0.48330778513534,0.102768153982454,9.75154177315954e-08,1.04146772789601e-06,"protein_coding","structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]"
"SELENOK",93.1197356799105,0.0390837425629311,0.0795282468035212,0.551066039530819,0.691696585699545,"protein_coding","selenoprotein K [Source:HGNC Symbol;Acc:HGNC:30394]"
"ACTR8",170.903891334493,-0.0284311672140067,0.0523652828962877,0.554417873347431,0.694364046227053,"protein_coding","actin related protein 8 [Source:HGNC Symbol;Acc:HGNC:14672]"
"TBCCD1",49.9544220138783,-0.110711394775128,0.0757390804434581,0.0814272206989353,0.172384103661374,"protein_coding","TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]"
"TIMMDC1",210.367852941774,-0.0566913824495523,0.052024527481152,0.23551306041263,0.38115855679123,"protein_coding","translocase of inner mitochondrial membrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1321]"
"CRBN",208.999017796383,-0.0288637532375944,0.0658931996910839,0.616466265613339,0.746208163446245,"protein_coding","cereblon [Source:HGNC Symbol;Acc:HGNC:30185]"
"KNG1",0,0,0.437285813522473,NA,NA,"protein_coding","kininogen 1 [Source:HGNC Symbol;Acc:HGNC:6383]"
"HRG",0.00606598962750545,0.00265334367525191,0.407358329469966,0.953970530779851,NA,"protein_coding","histidine rich glycoprotein [Source:HGNC Symbol;Acc:HGNC:5181]"
"BCL6",209.81338257875,0.122814344545737,0.0766791220997854,0.0553196221375458,0.126809768967318,"protein_coding","BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]"
"HGD",0.844210687335404,0.0358492060318033,0.231214025447261,0.6913366403899,0.80167265697023,"protein_coding","homogentisate 1,2-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4892]"
"CLDN16",0.115655783653599,-0.0109528951899715,0.358271234760644,0.877083789859433,NA,"protein_coding","claudin 16 [Source:HGNC Symbol;Acc:HGNC:2037]"
"ARL6",57.3409391449719,-0.0318631462187969,0.0725190605109978,0.605515290751857,0.737420459423037,"protein_coding","ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210]"
"NPHP3",33.1305135816481,0.0340215646518334,0.0945192047236467,0.638124487367158,0.762706419222492,"protein_coding","nephrocystin 3 [Source:HGNC Symbol;Acc:HGNC:7907]"
"CD86",0,0,0.437285813522473,NA,NA,"protein_coding","CD86 molecule [Source:HGNC Symbol;Acc:HGNC:1705]"
"AMOTL2",897.468625083053,0.0579481731779454,0.0518871005787128,0.224244918083059,0.368387316126336,"protein_coding","angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]"
"NIT2",89.1250637757276,0.153509336528813,0.0718507992271798,0.0121738887899871,0.0368252681389388,"protein_coding","nitrilase family member 2 [Source:HGNC Symbol;Acc:HGNC:29878]"
"FAM162A",81.464055683599,-0.0216929811021614,0.0918219791096971,0.760638483870147,0.848171534382003,"protein_coding","family with sequence similarity 162 member A [Source:HGNC Symbol;Acc:HGNC:17865]"
"OGG1",52.4938671301694,-0.126966295619108,0.0857905231433368,0.0659256624937833,0.145865186466102,"protein_coding","8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]"
"KPNA1",370.044840389346,-0.0169246674379074,0.0407422303015189,0.661869055424845,0.781461074043675,"protein_coding","karyopherin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6394]"
"PCCB",89.5294074275462,-0.302002271696087,0.0789186423753687,7.78239247302538e-06,5.84624060237841e-05,"protein_coding","propionyl-CoA carboxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8654]"
"UBE3A",537.200407469379,0.054778735249456,0.038573763986025,0.136647599585621,0.25506425396684,"protein_coding","ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]"
"ARMC8",172.595611943473,-0.054019712460396,0.0544501969375255,0.276370834894038,0.428400021911856,"protein_coding","armadillo repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:24999]"
"CEP70",73.4914901221214,0.826955395646179,0.118052785439647,9.59582262670314e-14,2.25145510161938e-12,"protein_coding","centrosomal protein 70 [Source:HGNC Symbol;Acc:HGNC:29972]"
"RBP2",0,0,0.437285813522473,NA,NA,"protein_coding","retinol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9920]"
"RBP1",7.59405298699628,0.231833654143654,0.233913994589337,0.0499839826757763,0.116715583809446,"protein_coding","retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]"
"SLC25A36",310.800475404191,0.228505057092963,0.0598165165908145,1.85584853177541e-05,0.000128631134204944,"protein_coding","solute carrier family 25 member 36 [Source:HGNC Symbol;Acc:HGNC:25554]"
"GRK7",0.00717353823466876,0.000626879780335015,0.407287989089111,0.98911840131517,NA,"protein_coding","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]"
"RNF7",168.564482317526,-0.0639814111922231,0.0691270427324426,0.28326305412967,0.436764745614733,"protein_coding","ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070]"
"TFDP2",333.352828624238,0.0514601134230401,0.0495959046325545,0.262403808991249,0.412647805957717,"protein_coding","transcription factor Dp-2 [Source:HGNC Symbol;Acc:HGNC:11751]"
"XRN1",510.082070270747,0.103564684534638,0.0516708279917348,0.0288838491450707,0.07496887478712,"protein_coding","5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]"
"KAT2B",93.7325166055972,-0.340562045284769,0.058458750516031,2.42083156717647e-10,3.73715873182868e-09,"protein_coding","lysine acetyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:8638]"
"BCHE",55.7180717757013,0.661908665230892,0.258727079217899,0.000208798152445053,0.00111192587258567,"protein_coding","butyrylcholinesterase [Source:HGNC Symbol;Acc:HGNC:983]"
"SERPINI2",0.00317457211905833,0.00267249070386906,0.407359014312927,0.953639092301221,NA,"protein_coding","serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]"
"PDCD10",180.574897984206,0.0748395593136157,0.0699952206865206,0.213402899835118,0.355584250491853,"protein_coding","programmed cell death 10 [Source:HGNC Symbol;Acc:HGNC:8761]"
"LRRC31",0,0,0.437285813522473,NA,NA,"protein_coding","leucine rich repeat containing 31 [Source:HGNC Symbol;Acc:HGNC:26261]"
"WNT5A",1388.61300535647,0.0571538758367259,0.0736185498953229,0.359097578967178,0.516499799922616,"protein_coding","Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]"
"PFKFB4",15.2288107208074,0.0710609586454038,0.141696658540728,0.406892660844624,0.562895804233627,"protein_coding","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:HGNC:8875]"
"COL7A1",40.9498657233307,-0.0499041632971634,0.124342470261794,0.539602247618437,0.681526267561962,"protein_coding","collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]"
"FGF12",6.15055095050699,0.135698974940801,0.202404098923427,0.178056546342798,0.311794042545361,"protein_coding","fibroblast growth factor 12 [Source:HGNC Symbol;Acc:HGNC:3668]"
"PRKAR2A",348.818788639995,-0.149972937240013,0.0401435031755138,7.82355676683958e-05,0.000467794976573573,"protein_coding","protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391]"
"HES1",81.0843119607792,0.838319904920251,0.151916507097447,1.25863957673572e-09,1.76274419071699e-08,"protein_coding","hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]"
"USP4",169.465395768272,-0.126021696116096,0.0453328726077909,0.00290849676455161,0.0109908007083265,"protein_coding","ubiquitin specific peptidase 4 [Source:HGNC Symbol;Acc:HGNC:12627]"
"ACAP2",757.820413220413,-0.0685020479556552,0.0484781765108764,0.127945904370486,0.242520595908059,"protein_coding","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]"
"ECT2",125.686206275287,-0.423886866604521,0.0905986083360539,1.10224432723132e-07,1.16077435546027e-06,"protein_coding","epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]"
"GNAT1",0.00250668719339278,-0.00121050490181428,0.40729730523137,0.978990371772222,NA,"protein_coding","G protein subunit alpha transducin 1 [Source:HGNC Symbol;Acc:HGNC:4393]"
"GNAI2",841.413273796329,-0.21051247704448,0.0465327063482747,1.09236932906438e-06,9.67394871925655e-06,"protein_coding","G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]"
"TFG",409.20522029226,-0.00897535644322557,0.0409523081649649,0.81743906815167,0.886336478636797,"protein_coding","trafficking from ER to golgi regulator [Source:HGNC Symbol;Acc:HGNC:11758]"
"USP9Y",301.166460742372,0.00137965219242626,0.0616089766353213,0.979914291737978,0.987547155286382,"protein_coding","ubiquitin specific peptidase 9 Y-linked [Source:HGNC Symbol;Acc:HGNC:12633]"
"HYAL1",0.869524334903179,-0.00633565574280257,0.231075124031044,0.943087492348767,0.965865645442181,"protein_coding","hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]"
"TUSC2",58.7622788573286,-0.125248149070968,0.0682907347450779,0.0337738456342313,0.0852029141951778,"protein_coding","tumor suppressor 2, mitochondrial calcium regulator [Source:HGNC Symbol;Acc:HGNC:17034]"
"NPRL2",35.2429689966557,-0.126455317072151,0.0852847478957181,0.0659860170304172,0.145949208947935,"protein_coding","NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]"
"RPL24",1351.46363734455,-0.0960363701624576,0.0852059760217098,0.161451884189392,0.289892128828033,"protein_coding","ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]"
"CYB561D2",15.4774362114428,-0.0718875053733448,0.107571242539425,0.35326903453716,0.510386029372255,"protein_coding","cytochrome b561 family member D2 [Source:HGNC Symbol;Acc:HGNC:30253]"
"C3orf14",34.2415000375224,-0.262897891368411,0.112733192349876,0.00200482152956573,0.00804831574442981,"protein_coding","chromosome 3 open reading frame 14 [Source:HGNC Symbol;Acc:HGNC:25024]"
"FXR1",613.007139285492,-0.168724878500348,0.0502196539735681,0.000253217882220149,0.00131900495780702,"protein_coding","FMR1 autosomal homolog 1 [Source:HGNC Symbol;Acc:HGNC:4023]"
"CBLB",265.251835654349,0.514498047132785,0.114898642281251,2.69482808110758e-07,2.64517626313919e-06,"protein_coding","Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]"
"BBX",552.416422880964,0.178142321883646,0.0417535799953136,5.75639538031296e-06,4.44321768417907e-05,"protein_coding","BBX high mobility group box domain containing [Source:HGNC Symbol;Acc:HGNC:14422]"
"IFT57",226.246660384606,-0.122657333057414,0.050995651557827,0.00880060695035482,0.0280319449989614,"protein_coding","intraflagellar transport 57 [Source:HGNC Symbol;Acc:HGNC:17367]"
"GNB4",736.830336134159,-0.139029985631014,0.049983217809424,0.00250328499217293,0.00965837166108187,"protein_coding","G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731]"
"HHLA2",0.00843650082484178,-0.00393394350908776,0.407434062210438,0.931822281594293,NA,"protein_coding","HERV-H LTR-associating 2 [Source:HGNC Symbol;Acc:HGNC:4905]"
"IQCG",38.5278515288465,-0.0438991550242585,0.0803488587650141,0.505889593104286,0.652040808569424,"protein_coding","IQ motif containing G [Source:HGNC Symbol;Acc:HGNC:25251]"
"GBE1",759.591329492847,-0.0376249876475364,0.081231741214435,0.571127894913102,0.707594386903282,"protein_coding","1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]"
"MORC1",0.00907967584439255,0,0.407286934421119,1,NA,"protein_coding","MORC family CW-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:7198]"
"UMPS",104.447021725889,-0.0454299952398111,0.0576478507913807,0.382163077271109,0.539757358000498,"protein_coding","uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]"
"NCBP2",336.567144917468,-0.098896489249862,0.0441666981496188,0.0170201807634676,0.0485041232791498,"protein_coding","nuclear cap binding protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:7659]"
"SNX4",138.705187438556,0.099699281874219,0.0670580149649069,0.0870252492348302,0.180825636411008,"protein_coding","sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]"
"C3orf52",12.8504452726463,1.05145774747574,0.199299210999914,7.36819017705403e-09,9.23402800325452e-08,"protein_coding","chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]"
"FRMD4B",3.19687044170611,0.307951376935877,0.340947101050862,0.034343166622037,0.0863505309199283,"protein_coding","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]"
"SLC41A3",85.2895727171774,-0.0687526939572032,0.0558948237753879,0.174756807818061,0.307612161889822,"protein_coding","solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]"
"ROPN1B",0.011856958429763,-0.00069137176170892,0.407287287996717,0.987999319370561,NA,"protein_coding","rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]"
"PLXNA1",515.373695086697,-0.0239587176605878,0.0685215460107198,0.686155128566869,0.797976697417131,"protein_coding","plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]"
"ATP6V1A",462.811376504379,0.184571310982873,0.0435650050052902,5.99390069407628e-06,4.5952111133762e-05,"protein_coding","ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]"
"ABTB1",30.1309714942442,0.0274581667470336,0.105019176238988,0.71764172631775,0.819395095984756,"protein_coding","ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]"
"PODXL2",9.46395301385132,0.174352886738462,0.183614019013744,0.0881235742494939,0.182561325722376,"protein_coding","podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936]"
"UPK1B",0.32459700686637,0.0760320987750166,0.364859688227967,0.374505473395328,NA,"protein_coding","uroplakin 1B [Source:HGNC Symbol;Acc:HGNC:12578]"
"CSPG5",0.323937699347813,0.00684222239494718,0.309024986241441,0.934490204178645,NA,"protein_coding","chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]"
"KLHL18",83.527486198633,0.0973448140184168,0.0592907901020619,0.0663943285684141,0.146709003513648,"protein_coding","kelch like family member 18 [Source:HGNC Symbol;Acc:HGNC:29120]"
"SCAP",167.57579923313,0.0125368357465389,0.0583192269475828,0.811268745974707,0.882011784441397,"protein_coding","SREBF chaperone [Source:HGNC Symbol;Acc:HGNC:30634]"
"EFCC1",0.00832855059721656,0.0045164608407677,0.407495359689836,0.921751140498801,NA,"protein_coding","EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]"
"CFAP92",0.134960812606527,0.0388476010928398,0.338783552351149,0.631073574710483,NA,"protein_coding","cilia and flagella associated protein 92 (putative) [Source:HGNC Symbol;Acc:HGNC:29231]"
"NEK11",55.867875137734,-0.329166179164189,0.0870705674541967,7.76880682282801e-06,5.84057779126279e-05,"protein_coding","NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]"
"MRPL3",364.664936547231,-0.124354645014646,0.0680990876360216,0.0346904123260774,0.0870946685362708,"protein_coding","mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]"
"PLSCR4",480.525378879595,0.26408158147203,0.0634051823135712,2.67876904767928e-06,2.22439349099774e-05,"protein_coding","phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]"
"HEMK1",53.5949088232462,0.0628400483856572,0.0884958197858227,0.369191009546238,0.526723363231007,"protein_coding","HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]"
"CISH",3.67324437944884,-0.154162875492412,0.215952009271223,0.141897736102042,0.262626804488588,"protein_coding","cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]"
"MAPKAPK3",101.853335296991,-0.346317926291561,0.0685289905526883,1.84449737672833e-08,2.19609963741054e-07,"protein_coding","MAPK activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]"
"ACVR2B",18.224297671095,0.0927071057981554,0.117258524990958,0.252454455231571,0.400419588362042,"protein_coding","activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]"
"WDR48",277.288999661633,0.0200154806896741,0.0484822772636531,0.657019326048474,0.777830722820786,"protein_coding","WD repeat domain 48 [Source:HGNC Symbol;Acc:HGNC:30914]"
"COMMD2",225.151313110941,0.0279069452587763,0.0572121714562976,0.589311222369598,0.723785639263267,"protein_coding","COMM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24993]"
"GORASP1",132.75661875387,0.0886143694442443,0.0562450024010836,0.0814834951393218,0.17243065165703,"protein_coding","golgi reassembly stacking protein 1 [Source:HGNC Symbol;Acc:HGNC:16769]"
"PEX5L",0.960927833020771,-0.0263831167565846,0.233128959108752,0.768424306529112,0.853979401521432,"protein_coding","peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]"
