"","baseMean","log2FoldChange","lfcSE","pvalue","padj","transcript_biotype","description"
"KIF3B",459.965362669205,-0.0308445286093196,0.0370872177455288,0.365565551014762,0.516644729534067,"protein_coding","kinesin family member 3B [Source:HGNC Symbol;Acc:HGNC:6320]"
"MROH8",8.42900891550589,-0.371025552570418,0.195114885596388,0.00381726529665626,0.0126684469063876,"protein_coding","maestro heat like repeat family member 8 [Source:HGNC Symbol;Acc:HGNC:16125]"
"NOP56",226.041109771913,-0.124798328729822,0.0447269622907974,0.00249623666569245,0.00875127559799378,"protein_coding","NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]"
"MANBAL",86.9637761952332,-0.0970476235267071,0.0627793291123425,0.0712082352595961,0.149004676124466,"protein_coding","mannosidase beta like [Source:HGNC Symbol;Acc:HGNC:15799]"
"IDH3B",139.491158716645,0.00303904899726035,0.0500684687432766,0.945546149640326,0.969094482096623,"protein_coding","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]"
"MAPRE1",424.604303012479,-0.00620359304904697,0.0487593762297283,0.886586400304935,0.934124005826844,"protein_coding","microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]"
"JAG1",144.067604406749,-1.23482247838595,0.0814051511460744,1.80898180495022e-53,2.89686603523753e-51,"protein_coding","jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188]"
"CDK5RAP1",50.574839148949,0.0185311600075367,0.0629363449151661,0.729817553874298,0.827055324595471,"protein_coding","CDK5 regulatory subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15880]"
"SNTA1",48.6038091637802,-0.685776519179414,0.115015556681924,2.34925715198074e-10,2.70494633399965e-09,"protein_coding","syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]"
"OXT",0.177616315980083,-0.0812997301731759,0.396106309809495,0.43012799696327,NA,"protein_coding","oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]"
"TTI1",69.7343685168738,-0.045629053615425,0.0613538900433252,0.384545993729705,0.53594893688196,"protein_coding","TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29029]"
"E2F1",14.1477793586318,-0.55313218121555,0.220510420092819,0.000463439996384294,0.00197269967296853,"protein_coding","E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]"
"RPRD1B",102.235166206311,-0.0143250152314349,0.0526463072159017,0.757496710223367,0.845560785740882,"protein_coding","regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]"
"PXMP4",57.9738094701643,-0.0493124011913604,0.0742505282707047,0.417091760407696,0.568027605669601,"protein_coding","peroxisomal membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15920]"
"CHMP4B",220.578502180805,0.15591733976857,0.0571607335005397,0.00232334001431602,0.00822168480555012,"protein_coding","charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:HGNC:16171]"
"BPI",0.956502048571993,0.468589827398427,0.522870318542738,0.021052810743805,0.0546502253181836,"protein_coding","bactericidal permeability increasing protein [Source:HGNC Symbol;Acc:HGNC:1095]"
"CST9L",0,0,0.505357483036003,NA,NA,"protein_coding","cystatin 9 like [Source:HGNC Symbol;Acc:HGNC:16233]"
"SLC32A1",0,0,0.505357483036003,NA,NA,"protein_coding","solute carrier family 32 member 1 [Source:HGNC Symbol;Acc:HGNC:11018]"
"CST3",505.831734111779,-0.211790113623078,0.0529069474604392,1.36121107162393e-05,7.85925928299404e-05,"protein_coding","cystatin C [Source:HGNC Symbol;Acc:HGNC:2475]"
"ASIP",0.79021567792702,-0.037677047460936,0.281748102385984,0.719041126215799,0.819241165394055,"protein_coding","agouti signaling protein [Source:HGNC Symbol;Acc:HGNC:745]"
"CST4",0,0,0.505357483036003,NA,NA,"protein_coding","cystatin S [Source:HGNC Symbol;Acc:HGNC:2476]"
"ACTR5",14.2892109074081,0.12077819077342,0.12005264556676,0.147137042619712,0.264061996364527,"protein_coding","actin related protein 5 [Source:HGNC Symbol;Acc:HGNC:14671]"
"WFDC2",0.00831132729625991,-0.00418876533004268,0.463824313576577,0.943966279714758,NA,"protein_coding","WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]"
"AHCY",312.683619499581,-0.0163695032546887,0.0483987992628406,0.704641241701613,0.808341979569563,"protein_coding","adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]"
"PPP1R16B",0.0598779425722498,-0.00623200437765589,0.46390782523213,0.916819300044083,NA,"protein_coding","protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]"
"SPINT3",0,0,0.505357483036003,NA,NA,"protein_coding","serine peptidase inhibitor, Kunitz type 3 [Source:HGNC Symbol;Acc:HGNC:11248]"
"FAM83D",12.3955938818283,-0.417486124502438,0.2364660147447,0.00453503816379094,0.0147106290332795,"protein_coding","family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122]"
"EPPIN",0,0,0.505357483036003,NA,NA,"protein_coding","epididymal peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:15932]"
"DHX35",38.2461972122241,0.124748697649447,0.104206126215217,0.105720049996833,0.204312905611857,"protein_coding","DEAH-box helicase 35 [Source:HGNC Symbol;Acc:HGNC:15861]"
"DNTTIP1",52.8360882483869,-0.162212032785438,0.0839242142164992,0.0173365808283509,0.0463055411533901,"protein_coding","deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]"
"MAP1LC3A",33.5025590703371,-0.169230055965564,0.102422001420909,0.0295625776412918,0.0726456369189669,"protein_coding","microtubule associated protein 1 light chain 3 alpha [Source:HGNC Symbol;Acc:HGNC:6838]"
"SYNDIG1",4.59410299570676,0.323228881897454,0.364453820248515,0.0434838582082817,0.100019335076404,"protein_coding","synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]"
"PIGU",50.7400012033066,-0.0700098946226647,0.0721790205738146,0.239862536877422,0.382046971964816,"protein_coding","phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]"
"TNNC2",2.61399301198961,-0.194420932475181,0.248296927092374,0.111114082529261,0.212467938209945,"protein_coding","troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]"
"ACOT8",41.3012029592726,-0.0048412633207197,0.0848279594819448,0.942058998331825,0.96726110728565,"protein_coding","acyl-CoA thioesterase 8 [Source:HGNC Symbol;Acc:HGNC:15919]"
"APMAP",305.72667993204,-0.207845871830159,0.0461354022561121,1.54472752524152e-06,1.05807000401499e-05,"protein_coding","adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238]"
"CELF4",0.0471046913891312,-0.0117964459473551,0.464812126841564,0.843326433138044,NA,"protein_coding","CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]"
"ZNF516",154.804467116935,0.422529005848619,0.0744108782739023,5.95020231709874e-10,6.53256254387861e-09,"protein_coding","zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]"
"CDH20",1.28052605089684,0.317535200565089,0.486781352500899,0.0565006705522553,0.123885322967268,"protein_coding","cadherin 20 [Source:HGNC Symbol;Acc:HGNC:1760]"
"ADNP2",125.347083678813,0.0964960178719572,0.0609879508883166,0.0664021126209883,0.141346581255571,"protein_coding","ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803]"
"RBFA",32.8440003672111,-0.295926930167074,0.119709590465905,0.00121375077442662,0.00461572872668799,"protein_coding","ribosome binding factor A [Source:HGNC Symbol;Acc:HGNC:26120]"
"USP14",225.715809169474,0.0283441690363597,0.0743914905043499,0.64146697232483,0.760459314025658,"protein_coding","ubiquitin specific peptidase 14 [Source:HGNC Symbol;Acc:HGNC:12612]"
"VAPA",741.819244722996,-0.0929316534802782,0.0417632217618705,0.0151958282805484,0.0413411989073619,"protein_coding","VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]"
"METTL4",60.8274397555521,0.143275696776494,0.0769182954891782,0.0244588686772064,0.062046787765994,"protein_coding","methyltransferase 4, N6-adenosine [Source:HGNC Symbol;Acc:HGNC:24726]"
"LPIN2",271.885038207636,0.0790995247548806,0.051911317506027,0.0844029124700461,0.170667834039577,"protein_coding","lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]"
"SMCHD1",606.001836195746,0.129913899252663,0.0568063320211729,0.00992306725830193,0.0288437665434305,"protein_coding","structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29090]"
"MYOM1",13.7783246456336,0.166995590974242,0.158640783727624,0.0896044391296054,0.179054653751243,"protein_coding","myomesin 1 [Source:HGNC Symbol;Acc:HGNC:7613]"
"MYL12A",2007.33889329718,-0.0286504975963675,0.0606381188359371,0.582004367579905,0.714026492525823,"protein_coding","myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]"
"CEP76",37.440278552968,0.152418702234681,0.082266440481406,0.0228739656860037,0.0586563758397577,"protein_coding","centrosomal protein 76 [Source:HGNC Symbol;Acc:HGNC:25727]"
"ST8SIA5",0.776881150667843,0.028077791124091,0.285318509103635,0.787270539205084,0.865823583217969,"protein_coding","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]"
"CEP192",267.677112636493,-0.0668462037582511,0.0514663847086852,0.140820413758526,0.255591903795741,"protein_coding","centrosomal protein 192 [Source:HGNC Symbol;Acc:HGNC:25515]"
"RNMT",239.091775577759,0.0455338593455459,0.0419651044464338,0.230728301282939,0.37097596000853,"protein_coding","RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]"
"SMAD7",146.76700123123,0.668180799886909,0.0771016651772156,5.47573573150506e-19,1.34784364330969e-17,"protein_coding","SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]"
"LIPG",1.11108735069822,0.271134186367709,0.397842956985549,0.0759528295315925,0.157054266753708,"protein_coding","lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]"
"LAMA1",41.6443036822463,0.00361794140725765,0.0907441943843581,0.958473455566696,0.975989138215347,"protein_coding","laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]"
"RNF125",2.7188902163953,-0.477042969497697,0.370686419588605,0.0108862718627698,0.0312201604759383,"protein_coding","ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]"
"ANKRD12",485.912619813354,-0.166708943229936,0.072152121974481,0.0066251808544591,0.0203892245779378,"protein_coding","ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]"
"NOL4",0.175763454364569,-0.0107927388073339,0.464615398298113,0.856485417264957,NA,"protein_coding","nucleolar protein 4 [Source:HGNC Symbol;Acc:HGNC:7870]"
"POLI",125.561063954902,-0.106828947552402,0.0646734350752697,0.0531017873012923,0.118030328762222,"protein_coding","DNA polymerase iota [Source:HGNC Symbol;Acc:HGNC:9182]"
"MIB1",702.811063386467,0.00305255204312964,0.0362303926732623,0.927403699247737,0.958718420374637,"protein_coding","MIB E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]"
"RBBP8",204.811955574001,-0.0842870708209567,0.0596578868836107,0.101469972315757,0.19793890427095,"protein_coding","RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]"
"RIOK3",435.103929990135,-0.0497963244567217,0.042988162108005,0.19938546575974,0.332338877593097,"protein_coding","RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]"
"CSTF2",36.0596258031903,0.0664059293827235,0.0784909787939881,0.29411369073777,0.443727810403811,"protein_coding","cleavage stimulation factor subunit 2 [Source:HGNC Symbol;Acc:HGNC:2484]"
"H2BW2",0.00456239746347817,-0.00353545179704961,0.463783933621293,0.952691237452163,NA,"protein_coding","H2B.W histone 2 [Source:HGNC Symbol;Acc:HGNC:27867]"
"MXRA5",1810.18120753154,0.22058533957288,0.131030058666367,0.0168872456406226,0.0453232722529674,"protein_coding","matrix remodeling associated 5 [Source:HGNC Symbol;Acc:HGNC:7539]"
"VSIG1",0.0998047816926899,-0.018375477544143,0.446914128774928,0.79510117494935,NA,"protein_coding","V-set and immunoglobulin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28675]"
"PSMD10",170.689446218014,-0.0338509508290085,0.0613780436183743,0.519342289259396,0.659990584143201,"protein_coding","proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]"
"ATG4A",47.5166924979114,0.0856604769281775,0.0772712014182566,0.172224722084881,0.297290896801705,"protein_coding","autophagy related 4A cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16489]"
"STS",276.745215421532,-0.695823241959237,0.0862181619561117,8.51600725211518e-17,1.77346805734632e-15,"protein_coding","steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]"
"TBL1X",104.584107186633,-0.141422295721099,0.071360969892386,0.0189903239270157,0.0499949344201024,"protein_coding","transducin beta like 1 X-linked [Source:HGNC Symbol;Acc:HGNC:11585]"
"GPR143",0.0558242872918225,0,0.463682548689138,1,NA,"protein_coding","G protein-coupled receptor 143 [Source:HGNC Symbol;Acc:HGNC:20145]"
"PGRMC1",994.782073190311,0.218516629564932,0.0439893697368159,1.39177160567171e-07,1.11694481625681e-06,"protein_coding","progesterone receptor membrane component 1 [Source:HGNC Symbol;Acc:HGNC:16090]"
"POLA1",77.3247530051858,-0.132810998023711,0.0670191804374233,0.0205506680337332,0.0535462702535947,"protein_coding","DNA polymerase alpha 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9173]"
"MID1",342.193962551545,0.451797439444938,0.0731371494869086,3.0186031793839e-11,3.77515076258317e-10,"protein_coding","midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]"
"NKAP",81.9368518174026,0.0068084698049511,0.0572659665229736,0.891184789341009,0.937433607281305,"protein_coding","NFKB activating protein [Source:HGNC Symbol;Acc:HGNC:29873]"
"RHOXF1",0.00634914423811666,0,0.463687480482033,1,NA,"protein_coding","Rhox homeobox family member 1 [Source:HGNC Symbol;Acc:HGNC:29993]"
"NXT2",51.5355838576123,0.0364931179047024,0.0781113342681883,0.562497795440084,0.696473452370357,"protein_coding","nuclear transport factor 2 like export factor 2 [Source:HGNC Symbol;Acc:HGNC:18151]"
"GUCY2F",0.0463335144092774,0.00202497633351433,0.463706850898184,0.972892342737216,NA,"protein_coding","guanylate cyclase 2F, retinal [Source:HGNC Symbol;Acc:HGNC:4691]"
"ATP1B4",0.00281216694161393,-0.00882048899896824,0.464318364502468,0.882421786516384,NA,"protein_coding","ATPase Na+/K+ transporting family member beta 4 [Source:HGNC Symbol;Acc:HGNC:808]"
"MCTS2",0,0,0.505357483036003,NA,NA,"protein_coding","MCTS family member 2 [Source:HGNC Symbol;Acc:HGNC:49760]"
"ALG13",108.876817118039,0.0507442580702297,0.0694623383902871,0.380171206916949,0.531728265712974,"protein_coding","ALG13 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:30881]"
"PRPS2",100.069844882453,0.0349494118319066,0.0631365159473128,0.515361528549783,0.656008845660628,"protein_coding","phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]"
"TLR8",0.00465178659264866,-0.00899709912384836,0.464340790060467,0.880093877326823,NA,"protein_coding","toll like receptor 8 [Source:HGNC Symbol;Acc:HGNC:15632]"
"MOSPD1",121.22543906938,0.299145929421496,0.087299338319289,5.03911602082243e-05,0.000263137047983876,"protein_coding","motile sperm domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25235]"
"AMMECR1",156.797313111978,-0.00393817033815091,0.0538302363223229,0.933635989526167,0.961925193078291,"protein_coding","AMMECR nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:467]"
"CHRDL1",4.60645493101289,0.181099789534001,0.267612168753014,0.141963245265617,0.257195309888242,"protein_coding","chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]"
"WDR13",139.621004110172,-0.156069176509819,0.0654181406767019,0.00604867035790892,0.0188313017712597,"protein_coding","WD repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:14352]"
"SUV39H1",11.3729479556122,-0.224117826832314,0.159877338328559,0.029553491774207,0.0726427747703339,"protein_coding","SUV39H1 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:11479]"
"PAGE4",0,0,0.505357483036003,NA,NA,"protein_coding","PAGE family member 4 [Source:HGNC Symbol;Acc:HGNC:4108]"
"SRPX",452.556580709088,-0.0550557143980866,0.0894985146603907,0.42537973763888,0.575331935661324,"protein_coding","sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]"
"GLRA2",0.189891959168676,0.00752472480023419,0.42333807288349,0.924909371894213,NA,"protein_coding","glycine receptor alpha 2 [Source:HGNC Symbol;Acc:HGNC:4327]"
"XIAP",402.717589362954,0.0599909407617907,0.0474920573519482,0.15653176007788,0.276260511959086,"protein_coding","X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592]"
"STAG2",665.842978143814,-0.271174085573301,0.0440190766647797,7.51410018193406e-11,8.9936807332221e-10,"protein_coding","stromal antigen 2 [Source:HGNC Symbol;Acc:HGNC:11355]"
"ATP11C",351.621964742133,-0.0478033073913634,0.0516631532986379,0.293435150979241,0.443302811043459,"protein_coding","ATPase phospholipid transporting 11C [Source:HGNC Symbol;Acc:HGNC:13554]"
"MCF2",0.296336045722861,0.00338295784965636,0.359974449158095,0.972096830629057,NA,"protein_coding","MCF.2 cell line derived transforming sequence [Source:HGNC Symbol;Acc:HGNC:6940]"
"F9",0,0,0.505357483036003,NA,NA,"protein_coding","coagulation factor IX [Source:HGNC Symbol;Acc:HGNC:3551]"
"ABCD1",32.4241465096599,0.0936934010980813,0.0910597507156621,0.18252619500257,0.310912697001566,"protein_coding","ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]"
"CCDC22",24.0822133380686,-0.343694448923078,0.14450476794273,0.00117544295868679,0.00449403712964446,"protein_coding","coiled-coil domain containing 22 [Source:HGNC Symbol;Acc:HGNC:28909]"
"CACNA1F",0.0208468763509635,-0.00848515407854052,0.464254294919684,0.886873671738046,NA,"protein_coding","calcium voltage-gated channel subunit alpha1 F [Source:HGNC Symbol;Acc:HGNC:1393]"
"SYP",2.04087228595356,-0.234964092044136,0.297318443371917,0.083970787911772,0.169997947975122,"protein_coding","synaptophysin [Source:HGNC Symbol;Acc:HGNC:11506]"
"PLP2",138.051927883293,-0.878241828668929,0.075257777914957,1.7589448582852e-32,9.8812982925925e-31,"protein_coding","proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]"
"BMX",0.0308693661271333,0,0.463681018890238,1,NA,"protein_coding","BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1079]"
"LUZP4",0,0,0.505357483036003,NA,NA,"protein_coding","leucine zipper protein 4 [Source:HGNC Symbol;Acc:HGNC:24971]"
"PLS3",2773.40666588541,0.491991976507944,0.0614045424797879,6.56345370301582e-17,1.39393349070757e-15,"protein_coding","plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]"
"NAA10",44.4879528961309,-0.296551147860556,0.0945025210772322,0.000145536849011665,0.000690606056004943,"protein_coding","N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]"
"RENBP",2.7714713125039,0.299523591158397,0.304161497843473,0.0419051825567145,0.0970773201496753,"protein_coding","renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]"
"ELF4",108.134302806661,-0.0798639701262957,0.079418696751551,0.211545487518792,0.347394434774992,"protein_coding","E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]"
"SMARCA1",556.710642716478,-0.156945949740869,0.044129880253364,0.000145029815805211,0.00068843454643891,"protein_coding","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"MTMR8",0.0670360747359389,0.00439998062206756,0.440009886357235,0.951710507786338,NA,"protein_coding","myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]"
"ASB9",0.648747112928914,0.0823855915800807,0.313588806728349,0.455808402225376,0.604619885728262,"protein_coding","ankyrin repeat and SOCS box containing 9 [Source:HGNC Symbol;Acc:HGNC:17184]"
"ZC3H12B",14.2184288374002,-0.108782156248061,0.127707837963309,0.203090084367218,0.336919630317228,"protein_coding","zinc finger CCCH-type containing 12B [Source:HGNC Symbol;Acc:HGNC:17407]"
"RBBP7",321.943244853895,-0.228123302227364,0.0397996160325065,1.80566160745682e-09,1.87455123063252e-08,"protein_coding","RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]"
"PPP1R2C",0,0,0.505357483036003,NA,NA,"protein_coding","PPP1R2C family member C [Source:HGNC Symbol;Acc:HGNC:16324]"
"KCND1",2.84416698564385,-0.0057389886861199,0.190601415776597,0.952049502911562,0.972294724158234,"protein_coding","potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]"
"OPN1LW",0,0,0.505357483036003,NA,NA,"protein_coding","opsin 1, long wave sensitive [Source:HGNC Symbol;Acc:HGNC:9936]"
"SLC25A14",22.7253666981973,0.0860685827477322,0.10674724941446,0.264607037888836,0.410158572748917,"protein_coding","solute carrier family 25 member 14 [Source:HGNC Symbol;Acc:HGNC:10984]"
"FMR1",191.758992438354,0.394622569622839,0.0831037554340044,9.21529891323578e-08,7.60301430618379e-07,"protein_coding","fragile X messenger ribonucleoprotein 1 [Source:HGNC Symbol;Acc:HGNC:3775]"
"PIM2",6.42769511694036,0.0349242819620032,0.149715592266256,0.692493619435191,0.799786214537932,"protein_coding","Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]"
"SCML2",12.6075813082012,-0.311663772980799,0.14922548724915,0.00315728017829122,0.0107312094276539,"protein_coding","Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]"
"SLC35A2",49.7815616882166,0.0354382030923863,0.0733037831920073,0.556152539418563,0.691258558228157,"protein_coding","solute carrier family 35 member A2 [Source:HGNC Symbol;Acc:HGNC:11022]"
"PQBP1",71.0253456647651,-0.104413927272693,0.0804378167755762,0.107320844471997,0.20671492568353,"protein_coding","polyglutamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9330]"
"RS1",0,0,0.505357483036003,NA,NA,"protein_coding","retinoschisin 1 [Source:HGNC Symbol;Acc:HGNC:10457]"
"PCSK1N",0.519237896982886,-0.111046075398379,0.356238854821827,0.334345812475215,0.486333875485978,"protein_coding","proprotein convertase subtilisin/kexin type 1 inhibitor [Source:HGNC Symbol;Acc:HGNC:17301]"
"EMD",81.2318031812922,-0.237620292369867,0.0758321111148914,0.000266808947394384,0.00119831794168232,"protein_coding","emerin [Source:HGNC Symbol;Acc:HGNC:3331]"
"TAFAZZIN",22.6859842810955,-0.0656495225020246,0.108619504432622,0.39654039629194,0.548021109129977,"protein_coding","tafazzin, phospholipid-lysophospholipid transacylase [Source:HGNC Symbol;Acc:HGNC:11577]"
"RAB40AL",0.448768546761015,0.0914663561308384,0.340446648187087,0.411738367389483,0.562938070114846,"protein_coding","RAB40A like [Source:HGNC Symbol;Acc:HGNC:25410]"
"PGK1",1341.61513065044,-0.210596057651052,0.11132810020198,0.0116524290594684,0.0330702060819952,"protein_coding","phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]"
"GATA1",0,0,0.505357483036003,NA,NA,"protein_coding","GATA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4170]"
"MAGT1",535.756899064584,-0.150488922231502,0.0423576520752035,0.000155604492420631,0.000733371561781542,"protein_coding","magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28880]"
"SMS",235.708564186286,-0.457810131733353,0.0788663657546673,2.98922216319578e-10,3.405220210764e-09,"protein_coding","spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123]"
"PHEX",4.14626077838812,-1.88378262265832,0.352138806379982,1.64343865045218e-09,1.71894799385134e-08,"protein_coding","phosphate regulating endopeptidase X-linked [Source:HGNC Symbol;Acc:HGNC:8918]"
"UBL4A",100.6111000243,-0.0686068520084097,0.0692422144175088,0.23459052512905,0.375711598585806,"protein_coding","ubiquitin like 4A [Source:HGNC Symbol;Acc:HGNC:12505]"
"CD99L2",397.278618332407,-0.171179983787922,0.0376295610773445,1.92897906925441e-06,1.297659893426e-05,"protein_coding","CD99 molecule like 2 [Source:HGNC Symbol;Acc:HGNC:18237]"
"EEA1",992.324429500773,0.210595317249305,0.0662333648032569,0.000310973067687472,0.00138020923192796,"protein_coding","early endosome antigen 1 [Source:HGNC Symbol;Acc:HGNC:3185]"
"GPR50",0,0,0.505357483036003,NA,NA,"protein_coding","G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]"
"RP2",130.619114017022,-0.211075641186205,0.0586343075172845,6.85255757364801e-05,0.00034804896870603,"protein_coding","RP2 activator of ARL3 GTPase [Source:HGNC Symbol;Acc:HGNC:10274]"
"JADE3",40.3675433274079,0.0101166218015376,0.0839892295008856,0.878506679942243,0.928515295704492,"protein_coding","jade family PHD finger 3 [Source:HGNC Symbol;Acc:HGNC:22982]"
"CDK16",258.60196260113,-0.266040173598124,0.0457630161518518,6.77537111087212e-10,7.40929908294116e-09,"protein_coding","cyclin dependent kinase 16 [Source:HGNC Symbol;Acc:HGNC:8749]"
"USP11",140.772580357545,0.0617391599267607,0.0539493483959039,0.190873359401493,0.321590046366047,"protein_coding","ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:HGNC:12609]"
"PCYT1B",1.59952286357794,1.13945051211785,0.57683004206904,0.00052636862802337,0.00220751587165009,"protein_coding","phosphate cytidylyltransferase 1B, choline [Source:HGNC Symbol;Acc:HGNC:8755]"
"BRS3",0,0,0.505357483036003,NA,NA,"protein_coding","bombesin receptor subtype 3 [Source:HGNC Symbol;Acc:HGNC:1113]"
"HTATSF1",227.475801142204,-0.165072227387437,0.0537517243069282,0.000732124916246215,0.00296596811082939,"protein_coding","HIV-1 Tat specific factor 1 [Source:HGNC Symbol;Acc:HGNC:5276]"
"VGLL1",0,0,0.505357483036003,NA,NA,"protein_coding","vestigial like family member 1 [Source:HGNC Symbol;Acc:HGNC:20985]"
"CD40LG",0,0,0.505357483036003,NA,NA,"protein_coding","CD40 ligand [Source:HGNC Symbol;Acc:HGNC:11935]"
"TIMP1",4965.71010639789,-0.204275225902273,0.136714725237067,0.0290228227961657,0.0715150278026496,"protein_coding","TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]"
"KLHL4",2.69178300110888,0.386555252410952,0.392715360799487,0.0272795487424941,0.067976868731967,"protein_coding","kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]"
"GABRE",236.418620741635,1.45743173702253,0.136248138098007,3.10543594296909e-28,1.36482440244307e-26,"protein_coding","gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]"
"PCDH11X",0.00670621695479818,-0.00882049243473207,0.464318364999112,0.882421741132665,NA,"protein_coding","protocadherin 11 X-linked [Source:HGNC Symbol;Acc:HGNC:8656]"
"FGD1",58.0241155700039,0.00461116773997786,0.0855527215473009,0.945109474816541,0.969094482096623,"protein_coding","FYVE, RhoGEF and PH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3663]"
