"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript_biotype","description"
"TTI2",33.5186067939079,0.0261557229360692,0.095320473164707,0.274397745496646,0.783778975380747,0.863695439693985,"protein_coding","TELO2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:26262]"
"ART1",0.00619900225918433,0,3.60915437878958,0,1,NA,"protein_coding","ADP-ribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:723]"
"CHRNA10",1.16760704965697,0.9332201253064,0.539674289763621,1.72922843093962,0.0837682198349869,0.175805849908589,"protein_coding","cholinergic receptor nicotinic alpha 10 subunit [Source:HGNC Symbol;Acc:HGNC:13800]"
"CDKN1C",31.2084317797377,1.01316652041952,0.149881612211282,6.75977863776447,1.38202729797062e-11,2.51336557468954e-10,"protein_coding","cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]"
"SGO1",7.4710561474008,-0.411583494701062,0.332082164016082,-1.23940259158613,0.215196442175981,0.357511582919088,"protein_coding","shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088]"
"RPS4Y1",795.585680044253,-0.257786504193187,0.0785972248876205,-3.27984231710183,0.00103865120318573,0.00456636783018709,"protein_coding","ribosomal protein S4 Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:10425]"
"VCY1B",0,NA,NA,NA,NA,NA,"protein_coding","variable charge Y-linked 1B [Source:HGNC Symbol;Acc:HGNC:31751]"
"VCY",0,NA,NA,NA,NA,NA,"protein_coding","variable charge Y-linked [Source:HGNC Symbol;Acc:HGNC:12668]"
"CDY2B",0,NA,NA,NA,NA,NA,"protein_coding","chromodomain Y-linked 2B [Source:HGNC Symbol;Acc:HGNC:23921]"
"CDH15",0.730671100909401,0.993442789784622,0.818060809714707,1.21438746116084,0.224599801275761,0.368679108304884,"protein_coding","cadherin 15 [Source:HGNC Symbol;Acc:HGNC:1754]"
"KLF16",38.9326670158975,0.0763752930671621,0.108227507181471,0.705692065318476,0.480379656451865,0.630344598947029,"protein_coding","KLF transcription factor 16 [Source:HGNC Symbol;Acc:HGNC:16857]"
"PGAP6",124.401345224498,-0.000456848045453926,0.0749539364773705,-0.00609505073281714,0.995136883233503,0.997265753815811,"protein_coding","post-GPI attachment to proteins 6 [Source:HGNC Symbol;Acc:HGNC:17205]"
"DOHH",13.3184352144482,0.145029023285318,0.14976337188169,0.96838780713276,0.332850726543991,0.490006189867806,"protein_coding","deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]"
"MAU2",120.904571244788,0.167838425010887,0.0791199190609948,2.12131694524988,0.0338951393113843,0.0854612968717808,"protein_coding","MAU2 sister chromatid cohesion factor [Source:HGNC Symbol;Acc:HGNC:29140]"
"SHC2",3.26924629977981,0.875892689715765,0.404274032865625,2.16658162164697,0.0302667699996162,0.077888628612386,"protein_coding","SHC adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:29869]"
"PLPPR3",0.767165501401952,0.604536844729123,0.559934222719149,1.0796568957571,0.280294995206028,0.433238063581842,"protein_coding","phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]"
"INS-IGF2",0,NA,NA,NA,NA,NA,"protein_coding","INS-IGF2 readthrough [Source:HGNC Symbol;Acc:HGNC:33527]"
"ABHD17A",92.3243522292925,-0.202335069912405,0.0812663241621841,-2.48977755544354,0.0127823069058351,0.0383664320681805,"protein_coding","abhydrolase domain containing 17A, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:28756]"
"LBP",0.0586667951927939,-0.219155821368099,3.58097048006448,-0.0612001195173642,0.95119983455184,NA,"protein_coding","lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:HGNC:6517]"
"SYT5",0.942500071336064,0.415798604942843,0.753140589577141,0.552086304598584,0.580889224612588,0.716551358972306,"protein_coding","synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513]"
"TNNI3",0.0326666081617074,0.258299883182153,3.608985498077,0.0715713275433733,0.942943058845027,NA,"protein_coding","troponin I3, cardiac type [Source:HGNC Symbol;Acc:HGNC:11947]"
"CBFA2T3",0,NA,NA,NA,NA,NA,"protein_coding","CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]"
"GAMT",45.1380274307457,-0.184836125162864,0.110308650161513,-1.6756267517754,0.0938113254209163,0.191989583585891,"protein_coding","guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136]"
"PUDP",35.9853332939732,-0.593270043435566,0.089549016781905,-6.62508718415596,3.47043287501088e-11,6.06859032359328e-10,"protein_coding","pseudouridine 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:16818]"
"ERMARD",53.9139234675252,-0.0241055832268201,0.0861426501399574,-0.27983331355206,0.779605391812665,0.860911985675098,"protein_coding","ER membrane associated RNA degradation [Source:HGNC Symbol;Acc:HGNC:21056]"
"PHF10",102.715203254203,0.0160342500114206,0.10769315046878,0.148888299224461,0.88164177416839,0.928241765641911,"protein_coding","PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250]"
"PRRG3",1.6514096678068,-0.478805325182649,0.408093574258532,-1.17327337499149,0.240686195732899,0.386995143689363,"protein_coding","proline rich and Gla domain 3 [Source:HGNC Symbol;Acc:HGNC:30798]"
"GALNT8",0.231134016346667,-0.53724017726483,1.96954879247601,-0.272773225683554,0.785027542150317,NA,"protein_coding","polypeptide N-acetylgalactosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4130]"
"KCNA5",0.0324664326954008,0,3.60889213019251,0,1,NA,"protein_coding","potassium voltage-gated channel subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:6224]"
"CRACR2A",13.3714547215037,0.256178672706383,0.154275245623957,1.66052999410427,0.096807879061986,0.196083947675127,"protein_coding","calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]"
"NXNL2",2.36373590702894,5.20952653580298e-05,0.329711888327106,0.000158002386939552,0.999873932335415,0.999873932335415,"protein_coding","nucleoredoxin like 2 [Source:HGNC Symbol;Acc:HGNC:30482]"
"STARD8",10.7973879402418,0.843251616723337,0.275222402094701,3.06389163929026,0.00218478029837197,0.00863550781302974,"protein_coding","StAR related lipid transfer domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161]"
"NALF2",0.0257882443266806,0.315125918822026,3.60815963032935,0.0873370225012082,0.930403626738534,NA,"protein_coding","NALCN channel auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:30701]"
"GDPD2",0.0279713725049383,0.233572775104059,3.60942123812226,0.0647119744952714,0.948403328539585,NA,"protein_coding","glycerophosphodiester phosphodiesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25974]"
"SAT1",138.90991888067,0.620487665528665,0.0658548056920106,9.4220559761509,4.42340310835111e-21,1.98979904725e-19,"protein_coding","spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]"
"GNL3L",249.925618376218,0.177732579972196,0.0611121797769029,2.90830045043442,0.00363399016074414,0.0132923415007294,"protein_coding","G protein nucleolar 3 like [Source:HGNC Symbol;Acc:HGNC:25553]"
"SH3BP4",805.540219590661,0.518835798214842,0.0543986071083178,9.53766696970277,1.46081573200188e-21,6.86684488555209e-20,"protein_coding","SH3 domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:10826]"
"MOSPD2",200.182160647891,0.251967943415997,0.0686382355217772,3.67095601308187,0.000241644928435666,0.00126405327408491,"protein_coding","motile sperm domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28381]"
"DOCK6",43.166406713273,-0.0416718588341075,0.113972134237593,-0.365631995161519,0.714639697145985,0.817092830086803,"protein_coding","dedicator of cytokinesis 6 [Source:HGNC Symbol;Acc:HGNC:19189]"
"ECSIT",67.425048891575,-0.22275198253309,0.0890648213971588,-2.50100970325638,0.0123839785310994,0.037369246633715,"protein_coding","ECSIT signaling integrator [Source:HGNC Symbol;Acc:HGNC:29548]"
"LDLR",520.064760716731,0.10568928004495,0.0764836767381238,1.38185407072969,0.167016512818072,0.297602220177532,"protein_coding","low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]"
"ELOF1",104.412993811347,-0.0677275588541733,0.0665629916446673,-1.01749571617398,0.308917669119595,0.46551819578366,"protein_coding","elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:28691]"
"TSPAN16",0.0262847940060551,-0.625948974600635,3.60778376918654,-0.173499581639775,0.862258756697642,NA,"protein_coding","tetraspanin 16 [Source:HGNC Symbol;Acc:HGNC:30725]"
"ANGPTL8",0.270441713009209,-0.0560483276757664,1.58921879993467,-0.0352678483781278,0.971866160651192,NA,"protein_coding","angiopoietin like 8 [Source:HGNC Symbol;Acc:HGNC:24933]"
"PRKCSH",445.93188904443,-0.206426385780079,0.0615122726257333,-3.35585692039156,0.000791194901250819,0.00359357496940568,"protein_coding","protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:HGNC:9411]"
"CNN1",123.159812880905,0.439028247428814,0.096944130814648,4.52867279060155,5.93553318604828e-06,4.55818079889576e-05,"protein_coding","calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]"
"CDC16",258.585831549899,-0.129823766526015,0.0446461217958877,-2.90783972501668,0.00363934807698336,0.0133011954871722,"protein_coding","cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]"
"ZSCAN10",0,NA,NA,NA,NA,NA,"protein_coding","zinc finger and SCAN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:12997]"
"THEM6",18.1219596416743,0.111368769617976,0.135845488520137,0.819819420071998,0.412319058483352,0.568376906087908,"protein_coding","thioesterase superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:29656]"
"NECTIN2",162.120702494493,0.416262643011848,0.0587845432776406,7.08115806983191,1.42954724733886e-12,2.96948002371536e-11,"protein_coding","nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]"
"APOE",4.92878940724103,2.01422589458861,0.482805253462991,4.17192207446227,3.02040940773275e-05,0.000199767584245616,"protein_coding","apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]"
"TOMM40",79.5255163937034,-0.0328286479383154,0.078826501455137,-0.416467144073359,0.677068204789931,0.792450380121582,"protein_coding","translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]"
"APOC1",1.25655448084213,0.808700107569928,0.482724884250833,1.67528158160935,0.0938789974445556,0.192041285993719,"protein_coding","apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]"
"GADD45G",0.249569823305939,0.509723084771494,0.984281571768729,0.517863078402997,0.604553804131232,NA,"protein_coding","growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]"
"LRCH2",54.7701921060358,0.459671824426916,0.106675686015064,4.30905899552412,1.63950633518291e-05,0.000114926179378017,"protein_coding","leucine rich repeats and calponin homology domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29292]"
"DPP6",0,NA,NA,NA,NA,NA,"protein_coding","dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]"
"XPO7",229.325605253224,-0.0942584427076122,0.0563525881713365,-1.67265507701306,0.0943952176204599,0.192748990135871,"protein_coding","exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]"
"ACE2",0.00425510488230257,0.208319611386356,3.60905213229039,0.0577214192952517,0.953970532008714,NA,"protein_coding","angiotensin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13557]"
"FAM98C",20.7164885781204,-0.126687453131128,0.103940119451121,-1.21885037077241,0.222900989272609,0.366776882178826,"protein_coding","family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]"
"SAFB2",85.9715848143011,0.289923549901995,0.0798514387979095,3.63078679941813,0.000282558526253721,0.00145070203293908,"protein_coding","scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605]"
"RPL36",949.795838166626,-0.279155971633234,0.0761366442446297,-3.66651268128257,0.00024588073101487,0.00128472681955269,"protein_coding","ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]"
"ATP8B3",5.21934187229399,-0.0811809219603276,0.252747793363117,-0.32119339551937,0.748063836822841,0.839732872520103,"protein_coding","ATPase phospholipid transporting 8B3 [Source:HGNC Symbol;Acc:HGNC:13535]"
"GDF1",0,NA,NA,NA,NA,NA,"protein_coding","growth differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:4214]"
"NCAN",0.0783143960179306,0,3.60873638634643,0,1,NA,"protein_coding","neurocan [Source:HGNC Symbol;Acc:HGNC:2465]"
"KIF1A",0.325734449818077,0.36958849092563,1.73738356070868,0.212727056525662,0.831539861692874,NA,"protein_coding","kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]"
"GTPBP3",11.3304361207191,0.237997550208169,0.158165955139211,1.50473311401745,0.132392705965726,0.249245414432427,"protein_coding","GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]"
"PLVAP",0.00956650249203011,-0.014324624481481,3.60892839570835,-0.00396921825839368,0.996833030348946,NA,"protein_coding","plasmalemma vesicle associated protein [Source:HGNC Symbol;Acc:HGNC:13635]"
"BST2",2.33936782307959,0.913285053475742,0.481490313058581,1.89678801152667,0.0578559222104864,0.131398728994423,"protein_coding","bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]"
"SLC27A1",62.6224770366217,-0.361908249770434,0.0913568000043358,-3.96148124445316,7.44862338998483e-05,0.000447741366163468,"protein_coding","solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]"
"NSUN5",24.8065733003972,-0.0847020775308419,0.1067881864639,-0.793178349924272,0.42767391945461,0.581702079261407,"protein_coding","NOP2/Sun RNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:16385]"
"USHBP1",0.0135810248378615,-0.138945618566429,3.60832471635421,-0.0385069608443715,0.969283481650428,NA,"protein_coding","USH1 protein network component harmonin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24058]"
"COLGALT1",387.545319012806,-0.169474938912152,0.0522878023084677,-3.24119453161079,0.00119029926830087,0.00513102784164754,"protein_coding","collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26182]"
"DDA1",95.7235383537919,0.313537367944824,0.0697752387802704,4.4935334285589,7.00510190433579e-06,5.30163283400567e-05,"protein_coding","DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]"
"MRPL34",48.4021532707876,-0.20036568899843,0.0997282124679335,-2.00911742063817,0.0445246825868823,0.106434596681822,"protein_coding","mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]"
"PGLS",150.464745349845,-0.302463857387749,0.0846475436694713,-3.57321481848072,0.000352625245508148,0.00176247754239448,"protein_coding","6-phosphogluconolactonase [Source:HGNC Symbol;Acc:HGNC:8903]"
"LSM7",54.4642056974523,-0.0885711761070792,0.10374773297214,-0.85371673741405,0.393261958006517,0.549692735828638,"protein_coding","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]"
"TULP4",440.667906776793,0.205437269224519,0.0544771994038806,3.77106884113953,0.000162549818987787,0.000895837440547297,"protein_coding","TUB like protein 4 [Source:HGNC Symbol;Acc:HGNC:15530]"
"SNX9",849.257134641524,-0.666660529185213,0.0564276497516441,-11.8144301972419,3.28770314318358e-32,3.23648168117022e-30,"protein_coding","sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973]"
"RTN4IP1",14.5323618066486,-0.183428742690838,0.132565276026193,-1.3836861973915,0.166454561718607,0.296912450229422,"protein_coding","reticulon 4 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18647]"
"QRSL1",96.564607509102,0.0713879754178572,0.0681262280613556,1.04787799720196,0.29469482080968,0.450329487142801,"protein_coding","glutaminyl-tRNA amidotransferase subunit QRSL1 [Source:HGNC Symbol;Acc:HGNC:21020]"
"MTRES1",46.0347394722368,-0.127900231500607,0.0911793583211441,-1.40273230537692,0.160696680075365,0.288917998785578,"protein_coding","mitochondrial transcription rescue factor 1 [Source:HGNC Symbol;Acc:HGNC:17971]"
"RSPH3",94.810252925076,0.106681027178948,0.058697527593304,1.81747054012404,0.0691450952159275,0.151677073875081,"protein_coding","radial spoke head 3 [Source:HGNC Symbol;Acc:HGNC:21054]"
"MAS1",0.0121157401269113,-0.462055385225493,3.60809237376725,-0.128060852483956,0.898100816095069,NA,"protein_coding","MAS1 proto-oncogene, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:6899]"
"ACSBG2",0.116938409166044,0.413599274349367,1.55397645870259,0.266155431141267,0.790119506129373,NA,"protein_coding","acyl-CoA synthetase bubblegum family member 2 [Source:HGNC Symbol;Acc:HGNC:24174]"
"MLLT1",228.32287099117,0.347406694518956,0.0796694888998158,4.3605990111951,1.29706873468249e-05,9.29360694127725e-05,"protein_coding","MLLT1 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]"
"FUT5",0.0191330049840602,-0.070609073288132,3.60884775917691,-0.0195655450160181,0.984389949663043,NA,"protein_coding","fucosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4016]"
"BMP15",0,NA,NA,NA,NA,NA,"protein_coding","bone morphogenetic protein 15 [Source:HGNC Symbol;Acc:HGNC:1068]"
"AFDN",138.586226906257,0.272535916324895,0.0734862838880728,3.70866373839225,0.000208355907447597,0.00111044135059851,"protein_coding","afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]"
"ACTN4",1235.1602276974,0.343865129560804,0.0441313732341509,7.7918520173015,6.60340461173718e-15,1.76215804499477e-13,"protein_coding","actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]"
"STK33",1.94881229488659,0.888442453741524,0.441338946009533,2.01306152963517,0.0441081567330632,0.105755261069302,"protein_coding","serine/threonine kinase 33 [Source:HGNC Symbol;Acc:HGNC:14568]"
"NDUFA10",207.702991155663,-0.175952761352781,0.0416765186715764,-4.22186801971973,2.42285969600639e-05,0.000163835485167978,"protein_coding","NADH:ubiquinone oxidoreductase subunit A10 [Source:HGNC Symbol;Acc:HGNC:7684]"
"EPO",0.00760614914653637,-0.07858770185043,3.60871931773708,-0.0217771721574927,0.982625703847948,NA,"protein_coding","erythropoietin [Source:HGNC Symbol;Acc:HGNC:3415]"
"ARPC1B",60.6863830937512,-0.00124259349815834,0.0909988808365308,-0.0136550415426594,0.989105191751656,0.993948515014129,"protein_coding","actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]"
"CACNG6",0.341276704990256,0.841534549990207,1.73760246850913,0.484307869746667,0.628167391646058,NA,"protein_coding","calcium voltage-gated channel auxiliary subunit gamma 6 [Source:HGNC Symbol;Acc:HGNC:13625]"
"ZSWIM6",102.295770617517,0.50475002746889,0.0867626176125787,5.81759796278567,5.96992759356592e-09,7.55838456277662e-08,"protein_coding","zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]"
"FCHO1",0.691296573795239,0.821900900809901,0.624928384639326,1.31519214203121,0.188445335398023,0.32495936549659,"protein_coding","FCH and mu domain containing endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29002]"
"UNC13A",2.16704097322982,-0.389067673820576,0.576584875308183,-0.674779534604719,0.49981584460797,0.646974108198702,"protein_coding","unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]"
"MAP1S",41.6422378572456,-0.148617627626106,0.127344432642863,-1.16705241479149,0.243189202986379,0.389866098957984,"protein_coding","microtubule associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]"
"KLHDC7B",11.4489078868942,0.36277920388816,0.237878717317894,1.52505952604138,0.127244251150666,0.24139270379581,"protein_coding","kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]"
"PXDN",1556.56550416973,-0.0784690447996017,0.0590110894166619,-1.32973387841652,0.183605968406278,0.319050061420336,"protein_coding","peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]"
"SSBP4",78.672724914358,-0.290088578321046,0.101068743260331,-2.87021060085649,0.00410198493193219,0.0147617126623308,"protein_coding","single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676]"
"GDF15",72.870655513365,1.49921919860062,0.179807375474287,8.33791825638996,7.56098111440704e-17,2.40552525618782e-15,"protein_coding","growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]"
"PGPEP1",202.92684249417,0.263727965490834,0.064634873765015,4.08027354473744,4.49827336690683e-05,0.000285156526782218,"protein_coding","pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]"
"IQCN",9.46371641288236,0.727246450024011,0.227279322250786,3.19979152886397,0.00137527023461129,0.00580065512580082,"protein_coding","IQ motif containing N [Source:HGNC Symbol;Acc:HGNC:29350]"
"LSM4",107.954987339715,-0.221465876962129,0.0873201121094308,-2.53625277856475,0.011204582396559,0.0343753956317194,"protein_coding","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]"
"JUND",194.817725747807,-0.0307196875481362,0.0732295814365345,-0.419498335857072,0.674851970663348,0.790742109837983,"protein_coding","JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]"
"HRC",0.239849258523507,0.444449259022783,3.6085599623726,0.123165269153671,0.901976227326653,NA,"protein_coding","histidine rich calcium binding protein [Source:HGNC Symbol;Acc:HGNC:5178]"
"TRPM4",43.2651178125153,-0.0246721590766432,0.112992116536398,-0.218352924371459,0.827154141440547,0.892879540045279,"protein_coding","transient receptor potential cation channel subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:17993]"
"OR11H1",0,NA,NA,NA,NA,NA,"protein_coding","olfactory receptor family 11 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:15404]"
"SULT4A1",0.475317760779206,-0.0823242321858143,1.20367581650288,-0.0683940235876767,0.945471979178163,NA,"protein_coding","sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]"
"ZNF557",82.6633827503593,-0.0208949632082105,0.0641334587827781,-0.325804402332055,0.744572347741525,0.837278238337266,"protein_coding","zinc finger protein 557 [Source:HGNC Symbol;Acc:HGNC:28632]"
"CRB3",0.0206876225142162,-0.256046808788367,3.60887060132805,-0.0709492905326512,0.943438114014199,NA,"protein_coding","crumbs cell polarity complex component 3 [Source:HGNC Symbol;Acc:HGNC:20237]"
"OLFM1",13.0033515547947,0.117540541604976,0.172026698361545,0.68326918277501,0.494436763574041,0.641907820446612,"protein_coding","olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]"
"CAMSAP1",123.928383496656,0.00904252639152663,0.052975310184719,0.170693222182114,0.864464992529486,0.917322527819134,"protein_coding","calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]"
"UBAC1",84.0667782597594,-0.0982171353405633,0.0695759973939087,-1.41165256725679,0.158052286080479,0.285448059878131,"protein_coding","UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]"
"SAG",0.00843650082484178,-0.30869019473315,3.60820255503555,-0.0855523463621373,0.931822281594293,NA,"protein_coding","S-antigen visual arrestin [Source:HGNC Symbol;Acc:HGNC:10521]"
"ZBTB46",3.40319894650256,-0.89421207055087,0.326870119719951,-2.73568006557771,0.00622515173041284,0.0209173104767891,"protein_coding","zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]"
"HELZ2",56.3322379973305,0.219421757886347,0.12614261206229,1.73947371391038,0.0819514719800807,0.173120701438579,"protein_coding","helicase with zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:30021]"
"SAMD10",1.91275620854017,0.0849515715890519,0.31510780459655,0.269595263429987,0.787471644701636,0.86691348643286,"protein_coding","sterile alpha motif domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16129]"
"LSP1",5.20940788929616,-3.10669229805689,0.506734312847263,-6.13081099758345,8.7432224412807e-10,1.25424157196197e-08,"protein_coding","lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]"
"TNNT3",0.724656165270116,-1.2130234530816,1.03801556210339,-1.1685985233435,0.242565423473038,0.389279536666418,"protein_coding","troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]"
"TNNI2",0.00956650249203011,-0.014324624481481,3.60892839570835,-0.00396921825839368,0.996833030348946,NA,"protein_coding","troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]"
"COL5A1",3045.48299523015,-0.448398407537224,0.104262252132846,-4.30067832187145,1.70276085809647e-05,0.000118991801734776,"protein_coding","collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]"
"ATXN10",497.418521049774,0.270700376228615,0.0558519310322972,4.84675052814339,1.25500078159975e-06,1.09994745922791e-05,"protein_coding","ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]"
"TUBGCP2",190.523376630415,-0.203053831581997,0.0604440803287351,-3.35936671511345,0.000781213253398724,0.00355656234833166,"protein_coding","tubulin gamma complex associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18599]"
"CALY",0,NA,NA,NA,NA,NA,"protein_coding","calcyon neuron specific vesicular protein [Source:HGNC Symbol;Acc:HGNC:17938]"
"CYP2E1",3.13086175729751,0.221647979129798,0.359749617625971,0.616117344592271,0.537817075465565,0.679903682318975,"protein_coding","cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]"
"PNPLA7",3.98378082882297,0.0424053224637902,0.277285803136002,0.152930016554044,0.878453464542614,0.926248860277197,"protein_coding","patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]"
"HBZ",0,NA,NA,NA,NA,NA,"protein_coding","hemoglobin subunit zeta [Source:HGNC Symbol;Acc:HGNC:4835]"
"PAK4",33.3345054384643,0.0498590224543644,0.10046832177952,0.496266102302189,0.619706678934344,0.748463303104824,"protein_coding","p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]"
"MNX1",0.0411392872405386,0.35225684215387,3.60882363627498,0.0976098800210335,0.922242078851911,NA,"protein_coding","motor neuron and pancreas homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4979]"
"ZNF337",64.8786390755231,0.129603084953507,0.104322764054275,1.24232794374659,0.214115589327813,0.356430596431656,"protein_coding","zinc finger protein 337 [Source:HGNC Symbol;Acc:HGNC:15809]"
"CEP85",22.3614904641995,-0.458491912911956,0.142564628439125,-3.2160285333871,0.00129977908207569,0.00553179787907212,"protein_coding","centrosomal protein 85 [Source:HGNC Symbol;Acc:HGNC:25309]"
"TAF4",18.7587385596478,-0.0761293393355599,0.183827074047652,-0.414135620283145,0.678774787373856,0.793763922395958,"protein_coding","TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]"
"GATA5",0,NA,NA,NA,NA,NA,"protein_coding","GATA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15802]"
"RBBP8NL",0,NA,NA,NA,NA,NA,"protein_coding","RBBP8 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16144]"
"LAMA5",8.86095321698414,0.189166925262508,0.310540803621386,0.609153203239409,0.542422895436835,0.684060634545395,"protein_coding","laminin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]"
"OSBPL2",166.708106346141,0.110729089042675,0.0639653712334804,1.7310786587715,0.0834377361312505,0.175360717874469,"protein_coding","oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]"
