ensembl_gene_id	"Length"	"GC"
"ENSG00000187984"	862	0.458236658932715
"ENSG00000187987"	3283	0.389278099299421
"ENSG00000187988"	1169	0.427715996578272
"ENSG00000187994"	4201	0.576529397762438
"ENSG00000187997"	2851	0.566818660119256
"ENSG00000187999"	924	0.45021645021645
"ENSG00000188000"	3461	0.439757295579312
"ENSG00000188001"	9538	0.413503879219962
"ENSG00000188002"	835	0.495808383233533
"ENSG00000188004"	5656	0.496817538896747
"ENSG00000188010"	1350	0.427407407407407
"ENSG00000188011"	2606	0.665003837298542
"ENSG00000188013"	1075	0.607441860465116
"ENSG00000188015"	841	0.583828775267539
"ENSG00000188021"	4242	0.443894389438944
"ENSG00000188026"	8671	0.503978779840849
"ENSG00000188029"	788	0.459390862944162
"ENSG00000188032"	1535	0.63257328990228
"ENSG00000188033"	6792	0.479681978798587
"ENSG00000188037"	3321	0.566696778078892
"ENSG00000188038"	968	0.597107438016529
"ENSG00000188039"	9132	0.530989925536575
"ENSG00000188042"	4041	0.504083147735709
"ENSG00000188050"	1383	0.402747650036153
"ENSG00000188051"	2418	0.59181141439206
"ENSG00000188056"	2697	0.467927326659251
"ENSG00000188060"	2301	0.572359843546284
"ENSG00000188064"	5080	0.646653543307087
"ENSG00000188070"	5948	0.620544720914593
"ENSG00000188076"	435	0.563218390804598
"ENSG00000188078"	444	0.578828828828829
"ENSG00000188086"	1029	0.587949465500486
"ENSG00000188089"	7759	0.529063023585514
"ENSG00000188092"	5214	0.397583429228999
"ENSG00000188095"	1809	0.647871752349364
"ENSG00000188100"	357	0.549019607843137
"ENSG00000188101"	1897	0.546652609383237
"ENSG00000188107"	17071	0.370277078085642
"ENSG00000188112"	16183	0.541926713217574
"ENSG00000188120"	4524	0.396993810786914
"ENSG00000188124"	4224	0.392045454545455
"ENSG00000188130"	9315	0.656575415995706
"ENSG00000188133"	5342	0.389741669786597
"ENSG00000188152"	3904	0.599129098360656
"ENSG00000188153"	11871	0.43972706595906
"ENSG00000188155"	1238	0.654281098546042
"ENSG00000188157"	10761	0.657838490846576
"ENSG00000188158"	13931	0.447921900796784
"ENSG00000188162"	10823	0.605931811882103
"ENSG00000188163"	1801	0.60799555802332
"ENSG00000188167"	4311	0.529343539781953
"ENSG00000188171"	6835	0.362106803218727
"ENSG00000188175"	2480	0.407661290322581
"ENSG00000188176"	2480	0.602822580645161
"ENSG00000188177"	11794	0.386552484314058
"ENSG00000188185"	7319	0.499385161907364
"ENSG00000188186"	1931	0.569653029518384
"ENSG00000188191"	4988	0.620689655172414
"ENSG00000188199"	5081	0.598110608148002
"ENSG00000188211"	6364	0.466216216216216
"ENSG00000188215"	6222	0.444230151076824
"ENSG00000188219"	4724	0.499788314987299
"ENSG00000188223"	1037	0.589199614271938
"ENSG00000188227"	12007	0.407345714999584
"ENSG00000188229"	2037	0.59499263622975
"ENSG00000188234"	3217	0.494560149207336
"ENSG00000188242"	2766	0.582791033984093
"ENSG00000188243"	2902	0.416953824948312
"ENSG00000188257"	1632	0.545343137254902
"ENSG00000188263"	6588	0.616272009714633
"ENSG00000188266"	5707	0.420886630453829
"ENSG00000188269"	2171	0.412252418240442
"ENSG00000188277"	2470	0.586234817813765
"ENSG00000188280"	2256	0.457446808510638
"ENSG00000188282"	4360	0.580045871559633
"ENSG00000188283"	8419	0.421071386150374
"ENSG00000188290"	1118	0.737924865831843
"ENSG00000188293"	779	0.55584082156611
"ENSG00000188295"	1980	0.488888888888889
"ENSG00000188305"	2564	0.664586583463339
"ENSG00000188306"	3213	0.455026455026455
"ENSG00000188312"	9315	0.503059581320451
"ENSG00000188313"	4332	0.360803324099723
"ENSG00000188314"	933	0.513397642015005
"ENSG00000188315"	4142	0.48092708836311
"ENSG00000188316"	3177	0.440982058545798
"ENSG00000188321"	6783	0.421494913754976
"ENSG00000188322"	5243	0.646767118062178
"ENSG00000188324"	1521	0.401709401709402
"ENSG00000188334"	654	0.429663608562691
"ENSG00000188338"	3968	0.592993951612903
"ENSG00000188340"	3455	0.373082489146165
"ENSG00000188342"	4423	0.371919511643681
"ENSG00000188343"	7420	0.388409703504043
"ENSG00000188352"	9754	0.413061308181259
"ENSG00000188365"	753	0.577689243027888
"ENSG00000188368"	2568	0.58683800623053
"ENSG00000188372"	2673	0.567901234567901
"ENSG00000188373"	825	0.544242424242424
"ENSG00000188375"	1114	0.456014362657092
"ENSG00000188379"	1144	0.397727272727273
"ENSG00000188383"	863	0.60486674391657
"ENSG00000188385"	14669	0.568409571204581
"ENSG00000188386"	3418	0.440023405500293
"ENSG00000188388"	1679	0.571173317450864
"ENSG00000188389"	2097	0.650453028135432
"ENSG00000188393"	1209	0.411083540115798
"ENSG00000188394"	1571	0.47422024188415
"ENSG00000188396"	1355	0.637638376383764
"ENSG00000188399"	659	0.408194233687405
"ENSG00000188403"	353	0.555240793201133
"ENSG00000188404"	2731	0.423654339069938
"ENSG00000188408"	1216	0.447368421052632
"ENSG00000188419"	8644	0.357357704766312
"ENSG00000188425"	1565	0.596166134185304
"ENSG00000188428"	3297	0.408249924173491
"ENSG00000188438"	222	0.481981981981982
"ENSG00000188439"	1136	0.379401408450704
"ENSG00000188451"	1979	0.43355229914098
"ENSG00000188452"	6400	0.38890625
"ENSG00000188459"	1494	0.524096385542169
"ENSG00000188460"	1126	0.578152753108348
"ENSG00000188467"	4760	0.350210084033613
"ENSG00000188483"	2710	0.649815498154982
"ENSG00000188486"	1592	0.668341708542714
"ENSG00000188487"	3450	0.504347826086956
"ENSG00000188488"	3751	0.518261796854172
"ENSG00000188493"	3736	0.562901498929336
"ENSG00000188501"	3644	0.479143798024149
"ENSG00000188505"	1975	0.584810126582278
"ENSG00000188508"	661	0.574886535552194
"ENSG00000188511"	7535	0.573855341738553
"ENSG00000188512"	313	0.424920127795527
"ENSG00000188517"	8721	0.413140694874441
"ENSG00000188522"	7798	0.599127981533727
"ENSG00000188523"	2149	0.564448580735226
"ENSG00000188525"	2794	0.484609878310666
"ENSG00000188529"	11860	0.36964586846543
"ENSG00000188536"	827	0.669891172914148
"ENSG00000188542"	4951	0.524338517471218
"ENSG00000188549"	7482	0.583266506281743
"ENSG00000188554"	8405	0.448899464604402
"ENSG00000188558"	6197	0.381959012425367
"ENSG00000188559"	11649	0.458065069963087
"ENSG00000188566"	5188	0.656129529683886
"ENSG00000188573"	1330	0.690225563909774
"ENSG00000188580"	4411	0.413058263432328
"ENSG00000188581"	910	0.51978021978022
"ENSG00000188582"	10807	0.414268529656704
"ENSG00000188585"	3375	0.582814814814815
"ENSG00000188596"	12914	0.387873625522689
"ENSG00000188599"	1071	0.482726423902894
"ENSG00000188603"	9813	0.533374095587486
"ENSG00000188610"	3033	0.439828552588197
"ENSG00000188611"	7281	0.397747562148057
"ENSG00000188612"	3348	0.455495818399044
"ENSG00000188613"	4017	0.509086382872791
"ENSG00000188620"	2847	0.548647699332631
"ENSG00000188624"	680	0.530882352941176
"ENSG00000188626"	5671	0.419855404690531
"ENSG00000188629"	2956	0.448579161028417
"ENSG00000188636"	5419	0.552500461339731
"ENSG00000188641"	7131	0.394895526574113
"ENSG00000188643"	1701	0.580834803057025
"ENSG00000188646"	368	0.478260869565217
"ENSG00000188647"	12252	0.356105125693764
"ENSG00000188649"	7543	0.377303460161739
"ENSG00000188655"	2710	0.42029520295203
"ENSG00000188656"	1114	0.549371633752244
"ENSG00000188659"	4160	0.400721153846154
"ENSG00000188660"	4476	0.622430741733691
"ENSG00000188662"	1296	0.573302469135803
"ENSG00000188668"	1029	0.482993197278912
"ENSG00000188672"	2433	0.528976572133169
"ENSG00000188674"	1392	0.430316091954023
"ENSG00000188676"	4445	0.45511811023622
"ENSG00000188677"	7368	0.530673181324647
"ENSG00000188681"	1312	0.624237804878049
"ENSG00000188687"	8027	0.477015074124829
"ENSG00000188690"	9505	0.494476591267754
"ENSG00000188691"	942	0.5
"ENSG00000188693"	3470	0.495677233429395
"ENSG00000188694"	1642	0.425091352009744
"ENSG00000188706"	5243	0.484646194926569
"ENSG00000188707"	5176	0.557766615146832
"ENSG00000188710"	1653	0.590441621294616
"ENSG00000188712"	937	0.422625400213447
"ENSG00000188716"	1135	0.601762114537445
"ENSG00000188725"	2888	0.3601108033241
"ENSG00000188729"	3231	0.328690807799443
"ENSG00000188730"	11322	0.385090973326267
"ENSG00000188732"	7458	0.402654867256637
"ENSG00000188735"	8449	0.568114569771571
"ENSG00000188738"	23585	0.350137799448802
"ENSG00000188739"	2939	0.416468186457979
"ENSG00000188747"	1678	0.699642431466031
"ENSG00000188755"	1692	0.579787234042553
"ENSG00000188760"	2578	0.65244375484872
"ENSG00000188761"	9095	0.405277625068719
"ENSG00000188763"	2343	0.684592402902262
"ENSG00000188765"	210	0.495238095238095
"ENSG00000188766"	5864	0.579979536152797
"ENSG00000188770"	1434	0.573919107391911
"ENSG00000188771"	1541	0.441271901362751
"ENSG00000188778"	2876	0.599095966620306
"ENSG00000188779"	4507	0.637452851120479
"ENSG00000188782"	2030	0.55320197044335
"ENSG00000188783"	5769	0.539434910729763
"ENSG00000188784"	785	0.580891719745223
"ENSG00000188785"	6161	0.436779743548125
"ENSG00000188786"	7989	0.466140943797722
"ENSG00000188800"	846	0.42434988179669
"ENSG00000188801"	1209	0.408602150537634
"ENSG00000188803"	8577	0.538649877579573
"ENSG00000188807"	6981	0.616960320870935
"ENSG00000188811"	6409	0.388984240911219
"ENSG00000188816"	1614	0.605947955390335
"ENSG00000188817"	5135	0.414800389483934
"ENSG00000188818"	7054	0.570740005670542
"ENSG00000188820"	1186	0.555649241146712
"ENSG00000188822"	5265	0.478442545109212
"ENSG00000188825"	10932	0.479784120014636
"ENSG00000188827"	10096	0.540015847860539
"ENSG00000188828"	7962	0.467219291635268
"ENSG00000188831"	478	0.47489539748954
"ENSG00000188833"	2836	0.669605077574048
"ENSG00000188846"	8626	0.449571064224438
"ENSG00000188848"	8850	0.44316384180791
"ENSG00000188850"	579	0.466321243523316
"ENSG00000188856"	888	0.518018018018018
"ENSG00000188859"	5719	0.51984612694527
"ENSG00000188868"	2847	0.438356164383562
"ENSG00000188869"	4977	0.504520795660036
"ENSG00000188873"	654	0.496941896024465
"ENSG00000188877"	2268	0.399911816578483
"ENSG00000188878"	6730	0.600445765230312
"ENSG00000188883"	2158	0.639944392956441
"ENSG00000188886"	2752	0.607558139534884
"ENSG00000188895"	7725	0.482459546925566
"ENSG00000188897"	12191	0.615125912558445
"ENSG00000188906"	17100	0.361812865497076
"ENSG00000188909"	944	0.647245762711864
"ENSG00000188910"	2362	0.618120237087214
"ENSG00000188916"	4840	0.483471074380165
"ENSG00000188917"	4055	0.49075215782984
"ENSG00000188921"	9162	0.36171141672124
"ENSG00000188931"	774	0.478036175710594
"ENSG00000188933"	1164	0.486254295532646
"ENSG00000188937"	3079	0.616433907112699
"ENSG00000188938"	10144	0.48186119873817
"ENSG00000188958"	3840	0.448958333333333
"ENSG00000188959"	2917	0.485773054508056
"ENSG00000188976"	5540	0.582671480144404
"ENSG00000188981"	5989	0.56136249791284
"ENSG00000188984"	4055	0.488532675709001
"ENSG00000188985"	559	0.420393559928444
"ENSG00000188986"	2540	0.633858267716535
"ENSG00000188991"	2923	0.373246664385905
"ENSG00000188992"	1919	0.360083376758728
"ENSG00000188993"	3437	0.45213849287169
"ENSG00000188994"	21258	0.387336532129081
"ENSG00000188996"	1162	0.58605851979346
"ENSG00000188997"	3968	0.52898185483871
"ENSG00000189001"	1986	0.596676737160121
"ENSG00000189002"	1951	0.389543823680164
"ENSG00000189007"	7197	0.391274142003613
"ENSG00000189013"	1648	0.527305825242718
"ENSG00000189014"	2712	0.383849557522124
"ENSG00000189023"	2023	0.458230350963915
"ENSG00000189030"	684	0.538011695906433
"ENSG00000189037"	868	0.506912442396313
"ENSG00000189042"	4736	0.401815878378378
"ENSG00000189043"	3461	0.376769719734181
"ENSG00000189045"	3710	0.439353099730458
"ENSG00000189046"	2290	0.51528384279476
"ENSG00000189050"	3399	0.361282730214769
"ENSG00000189051"	3073	0.58249267816466
"ENSG00000189052"	877	0.652223489167617
"ENSG00000189056"	35421	0.401908472375145
"ENSG00000189057"	3865	0.371539456662354
"ENSG00000189058"	2022	0.496538081107814
"ENSG00000189060"	2204	0.520417422867514
"ENSG00000189064"	558	0.523297491039427
"ENSG00000189067"	5058	0.514037168841439
"ENSG00000189068"	1405	0.516725978647687
"ENSG00000189077"	2000	0.612
"ENSG00000189079"	12406	0.388521683056586
"ENSG00000189089"	1164	0.478522336769759
"ENSG00000189090"	473	0.549682875264271
"ENSG00000189091"	12416	0.479945231958763
"ENSG00000189099"	1408	0.455255681818182
"ENSG00000189108"	3262	0.462599632127529
"ENSG00000189114"	3376	0.578199052132701
"ENSG00000189120"	4045	0.602966625463535
"ENSG00000189127"	3816	0.382599580712788
"ENSG00000189129"	1240	0.590322580645161
"ENSG00000189132"	2120	0.534905660377359
"ENSG00000189134"	1662	0.450060168471721
"ENSG00000189136"	883	0.421291053227633
"ENSG00000189139"	3135	0.453907496012759
"ENSG00000189143"	4699	0.569270057459034
"ENSG00000189144"	4689	0.446790360418
"ENSG00000189145"	405	0.461728395061728
"ENSG00000189149"	2746	0.41332847778587
"ENSG00000189152"	1973	0.587430309173847
"ENSG00000189157"	9511	0.409946377878246
"ENSG00000189159"	3406	0.53112155020552
"ENSG00000189164"	6436	0.402268489745183
"ENSG00000189166"	2691	0.655146785581568
"ENSG00000189167"	1584	0.530934343434343
"ENSG00000189169"	873	0.671248568155785
"ENSG00000189171"	2216	0.547382671480144
"ENSG00000189180"	7547	0.398568967801776
"ENSG00000189181"	1007	0.475670307845084
"ENSG00000189182"	4013	0.536506354348368
"ENSG00000189184"	6686	0.392013161830691
"ENSG00000189186"	5608	0.422432239657632
"ENSG00000189190"	7228	0.436496956281129
"ENSG00000189195"	8342	0.371613521937185
"ENSG00000189196"	2129	0.463128229215594
"ENSG00000189212"	2261	0.417956656346749
"ENSG00000189221"	13010	0.426364335126826
"ENSG00000189223"	22105	0.483284324813391
"ENSG00000189227"	4751	0.406861713323511
"ENSG00000189229"	6378	0.399968642207589
"ENSG00000189233"	4024	0.486580516898608
"ENSG00000189238"	8927	0.456928419401815
"ENSG00000189241"	9089	0.405875233799098
"ENSG00000189252"	590	0.428813559322034
"ENSG00000189253"	1653	0.451905626134301
"ENSG00000189266"	2763	0.397756062251176
"ENSG00000189269"	1300	0.508461538461538
"ENSG00000189275"	3623	0.551200662434447
"ENSG00000189280"	1355	0.567527675276753
"ENSG00000189283"	7472	0.426793361884368
"ENSG00000189292"	1986	0.522658610271903
"ENSG00000189295"	1181	0.397967823878069
"ENSG00000189298"	4804	0.460865945045795
"ENSG00000189299"	2793	0.409237379162191
"ENSG00000189306"	5700	0.57140350877193
"ENSG00000189308"	6762	0.392191659272405
"ENSG00000189316"	1062	0.63653483992467
"ENSG00000189319"	6533	0.589621919485688
"ENSG00000189320"	2500	0.5008
"ENSG00000189325"	3735	0.525836680053548
"ENSG00000189326"	646	0.422600619195046
"ENSG00000189332"	849	0.433451118963486
"ENSG00000189334"	1277	0.536413469068128
"ENSG00000189337"	13860	0.552453102453102
"ENSG00000189339"	8462	0.547861025762231
"ENSG00000189343"	883	0.608154020385051
"ENSG00000189348"	1827	0.571975916803503
"ENSG00000189350"	10673	0.524032605640401
"ENSG00000189357"	4923	0.474304286004469
"ENSG00000189362"	6525	0.397088122605364
"ENSG00000189366"	893	0.566629339305711
"ENSG00000189367"	9164	0.364797031863815
"ENSG00000189369"	2791	0.447151558581154
"ENSG00000189372"	477	0.431865828092243
"ENSG00000189375"	4155	0.558122743682311
"ENSG00000189376"	2436	0.437192118226601
"ENSG00000189377"	1097	0.456700091157703
"ENSG00000189398"	973	0.487153134635149
"ENSG00000189401"	1723	0.575159605339524
"ENSG00000189403"	7696	0.404235966735967
"ENSG00000189409"	2205	0.701587301587302
"ENSG00000189410"	4487	0.617784711388456
"ENSG00000189419"	5783	0.470862873940861
"ENSG00000189420"	6403	0.556926440730907
"ENSG00000189423"	1174	0.485519591141397
"ENSG00000189430"	1895	0.530870712401055
"ENSG00000189431"	2804	0.589514978601997
"ENSG00000189433"	1444	0.571329639889197
"ENSG00000194297"	129	0.434108527131783
"ENSG00000194717"	81	0.382716049382716
"ENSG00000195024"	144	0.458333333333333
"ENSG00000195401"	104	0.413461538461538
"ENSG00000196071"	2079	0.387686387686388
"ENSG00000196072"	2911	0.419787014771556
"ENSG00000196074"	6465	0.345862335653519
"ENSG00000196081"	3326	0.416115453998797
"ENSG00000196083"	11210	0.386708296164139
"ENSG00000196085"	228	0.482456140350877
"ENSG00000196090"	12935	0.512872052570545
"ENSG00000196091"	7455	0.430315224681422
"ENSG00000196092"	9570	0.537513061650993
"ENSG00000196096"	1727	0.40822235089751
"ENSG00000196098"	966	0.383022774327122
"ENSG00000196099"	942	0.467091295116773
"ENSG00000196104"	4482	0.377733154841589
"ENSG00000196109"	4734	0.40261934938741
"ENSG00000196110"	6758	0.409736608464043
"ENSG00000196114"	399	0.571428571428571
"ENSG00000196115"	2852	0.392005610098177
"ENSG00000196116"	4174	0.432918064206996
"ENSG00000196118"	2592	0.583333333333333
"ENSG00000196119"	6088	0.383541392904074
"ENSG00000196123"	4783	0.599205519548401
"ENSG00000196126"	3083	0.460265974699968
"ENSG00000196131"	1460	0.457534246575342
"ENSG00000196132"	6863	0.535042984117733
"ENSG00000196136"	5000	0.4964
"ENSG00000196139"	3911	0.432625926872923
"ENSG00000196141"	10453	0.459963646799962
"ENSG00000196143"	979	0.438202247191011
"ENSG00000196150"	7357	0.471931493815414
"ENSG00000196151"	2034	0.452310717797443
"ENSG00000196152"	2302	0.545612510860122
"ENSG00000196154"	946	0.545454545454545
"ENSG00000196155"	7328	0.618176855895197
"ENSG00000196156"	991	0.518668012108981
"ENSG00000196159"	21269	0.436033664018054
"ENSG00000196166"	2762	0.486603910209993
"ENSG00000196167"	9186	0.442085782712824
"ENSG00000196169"	5640	0.595035460992908
"ENSG00000196171"	975	0.452307692307692
"ENSG00000196172"	6497	0.339079575188549
"ENSG00000196177"	6234	0.391562399743343
"ENSG00000196182"	5618	0.589177643289427
"ENSG00000196183"	856	0.60981308411215
"ENSG00000196184"	3557	0.42788867022772
"ENSG00000196187"	10350	0.537584541062802
"ENSG00000196188"	3562	0.48820887142055
"ENSG00000196189"	6771	0.563136907399203
"ENSG00000196196"	935	0.613903743315508
"ENSG00000196199"	4909	0.440211855775107
"ENSG00000196204"	5508	0.502904865649964
"ENSG00000196205"	1389	0.483081353491721
"ENSG00000196208"	12432	0.527348777348777
"ENSG00000196209"	5047	0.511987319199524
"ENSG00000196214"	7319	0.429703511408662
"ENSG00000196218"	16282	0.603181427343078
"ENSG00000196220"	18864	0.499628922815946
"ENSG00000196224"	899	0.632925472747497
"ENSG00000196227"	5373	0.406290712823376
"ENSG00000196228"	1538	0.421326397919376
"ENSG00000196230"	4071	0.532547285679194
"ENSG00000196233"	29854	0.398707040932538
"ENSG00000196235"	8568	0.567577030812325
"ENSG00000196236"	9574	0.435241278462503
"ENSG00000196240"	3530	0.445609065155807
"ENSG00000196242"	8509	0.428957574333059
"ENSG00000196243"	1406	0.416073968705548
"ENSG00000196247"	11314	0.400300512639208
"ENSG00000196248"	1121	0.540588760035682
"ENSG00000196260"	1199	0.557130942452043
"ENSG00000196262"	6780	0.466961651917404
"ENSG00000196263"	6776	0.416322314049587
"ENSG00000196266"	940	0.49468085106383
"ENSG00000196267"	4718	0.428571428571429
"ENSG00000196268"	11218	0.376359422356926
"ENSG00000196273"	3358	0.536331149493746
"ENSG00000196274"	343	0.53935860058309
"ENSG00000196275"	8359	0.48175619093193
"ENSG00000196277"	9096	0.456574318381706
"ENSG00000196284"	5255	0.394481446241675
"ENSG00000196289"	1296	0.591820987654321
"ENSG00000196290"	1993	0.460612142498746
"ENSG00000196295"	30756	0.436272597216803
"ENSG00000196296"	4544	0.581426056338028
"ENSG00000196301"	343	0.571428571428571
"ENSG00000196302"	418	0.543062200956938
"ENSG00000196305"	22418	0.425238647515389
"ENSG00000196312"	395	0.562025316455696
"ENSG00000196313"	9861	0.573876888753676
"ENSG00000196323"	11032	0.386149383611313
"ENSG00000196329"	5544	0.45995670995671
"ENSG00000196335"	6147	0.39645355457947
"ENSG00000196337"	3387	0.6380277531739
"ENSG00000196338"	14373	0.507827175954915
"ENSG00000196341"	8507	0.351240155166334
"ENSG00000196344"	2881	0.390836515098924
"ENSG00000196345"	4208	0.466967680608365
"ENSG00000196350"	3844	0.368366285119667
"ENSG00000196352"	10254	0.365028281646187
"ENSG00000196353"	6433	0.452976838178144
"ENSG00000196357"	3737	0.523682097939524
"ENSG00000196358"	5039	0.619368922405239
"ENSG00000196361"	4761	0.581810544003361
"ENSG00000196363"	3635	0.575515818431912
"ENSG00000196364"	595	0.66890756302521
"ENSG00000196365"	5032	0.621224165341812
"ENSG00000196366"	2573	0.636222308589195
"ENSG00000196367"	19972	0.522681754456239
"ENSG00000196368"	2381	0.425451490970181
"ENSG00000196369"	7291	0.422301467562749
"ENSG00000196371"	5975	0.488870292887029
"ENSG00000196372"	3003	0.555111555111555
"ENSG00000196376"	5117	0.458667187805355
"ENSG00000196378"	3110	0.493247588424437
"ENSG00000196381"	2164	0.365526802218115
"ENSG00000196383"	2778	0.357811375089993
"ENSG00000196387"	4450	0.411910112359551
"ENSG00000196388"	1553	0.594977462974887
"ENSG00000196390"	687	0.403202328966521
"ENSG00000196391"	8472	0.459395656279509
"ENSG00000196395"	307	0.498371335504886
"ENSG00000196396"	4041	0.494926998267755
"ENSG00000196403"	936	0.512820512820513
"ENSG00000196405"	10482	0.55533295172677
"ENSG00000196406"	682	0.508797653958944
"ENSG00000196407"	1161	0.563307493540052
"ENSG00000196408"	2159	0.66975451597962
"ENSG00000196411"	6437	0.609134690073015
"ENSG00000196415"	1107	0.669376693766938
"ENSG00000196417"	12346	0.447756358334683
"ENSG00000196418"	5433	0.403460334989877
"ENSG00000196419"	3244	0.496609124537608
"ENSG00000196420"	1024	0.5419921875
"ENSG00000196421"	5480	0.632116788321168
"ENSG00000196422"	5307	0.612775579423403
"ENSG00000196427"	3463	0.479064395033208
"ENSG00000196428"	11704	0.436004784688995
"ENSG00000196431"	809	0.583436341161928
"ENSG00000196433"	1788	0.527404921700224
"ENSG00000196436"	2778	0.463282937365011
"ENSG00000196437"	5016	0.403907496012759
"ENSG00000196440"	13347	0.484078819210309
"ENSG00000196449"	1848	0.529761904761905
"ENSG00000196453"	3172	0.623581336696091
"ENSG00000196455"	5377	0.434814952575786
"ENSG00000196456"	2541	0.692640692640693
"ENSG00000196458"	10826	0.425826713467578
"ENSG00000196459"	6215	0.411423974255833
"ENSG00000196460"	3036	0.47562582345191
"ENSG00000196465"	3259	0.559680883706658
"ENSG00000196466"	5055	0.443125618199802
"ENSG00000196468"	1666	0.51140456182473
"ENSG00000196470"	6688	0.459031100478469
"ENSG00000196472"	713	0.422159887798036
"ENSG00000196475"	1868	0.430942184154176
"ENSG00000196476"	1730	0.521965317919075
"ENSG00000196482"	10932	0.398097328942554
"ENSG00000196497"	4912	0.592019543973941
"ENSG00000196498"	13998	0.635590798685526
"ENSG00000196502"	8343	0.55004195133645
"ENSG00000196503"	2254	0.453416149068323
"ENSG00000196504"	9560	0.380230125523013
"ENSG00000196505"	10487	0.371030800038142
"ENSG00000196507"	2305	0.537093275488069
"ENSG00000196510"	6009	0.455982692627725
"ENSG00000196511"	8438	0.414079165679071
"ENSG00000196517"	5249	0.616879405601067
"ENSG00000196526"	10017	0.512428870919437
"ENSG00000196531"	11267	0.505547173160557
"ENSG00000196534"	3217	0.375194280385452
"ENSG00000196535"	18978	0.566392665191274
"ENSG00000196539"	957	0.535005224660397
"ENSG00000196542"	3739	0.459213693500936
"ENSG00000196544"	1836	0.655773420479303
"ENSG00000196547"	9763	0.562736863668954
"ENSG00000196549"	9863	0.398458886748454
"ENSG00000196550"	3761	0.459984046796065
"ENSG00000196553"	2824	0.410410764872521
"ENSG00000196557"	8620	0.664385150812065
"ENSG00000196562"	6980	0.519914040114613
"ENSG00000196564"	744	0.456989247311828
"ENSG00000196565"	841	0.492271105826397
"ENSG00000196566"	744	0.547043010752688
"ENSG00000196569"	26419	0.402210530300163
"ENSG00000196570"	553	0.714285714285714
"ENSG00000196576"	7271	0.637738963003713
"ENSG00000196578"	930	0.396774193548387
"ENSG00000196581"	12528	0.501037675606641
"ENSG00000196584"	6448	0.396867245657568
"ENSG00000196586"	10715	0.397013532431171
"ENSG00000196588"	7326	0.561834561834562
"ENSG00000196589"	841	0.58026159334126
"ENSG00000196591"	15333	0.365290549794561
"ENSG00000196593"	295	0.477966101694915
"ENSG00000196597"	4851	0.431251288394146
"ENSG00000196600"	10252	0.430355052672649
"ENSG00000196604"	4704	0.492772108843537
"ENSG00000196605"	5916	0.44709263015551
"ENSG00000196611"	2738	0.429510591672754
"ENSG00000196616"	10667	0.3680509984063
"ENSG00000196620"	2134	0.385660731021556
"ENSG00000196628"	29166	0.398786257971611
"ENSG00000196632"	11443	0.404264615922398
"ENSG00000196634"	453	0.536423841059603
"ENSG00000196636"	1195	0.369874476987448
"ENSG00000196639"	5581	0.466583049632682
"ENSG00000196642"	10178	0.640007860090391
"ENSG00000196646"	5578	0.415740408748655
"ENSG00000196652"	6045	0.485690653432589
"ENSG00000196653"	3273	0.419492820042774
"ENSG00000196655"	4809	0.489498856311083
"ENSG00000196656"	498	0.506024096385542
"ENSG00000196659"	3799	0.427217688865491
"ENSG00000196660"	9202	0.432405998695936
"ENSG00000196663"	9402	0.539991491172091
"ENSG00000196664"	5201	0.412420688329167
"ENSG00000196666"	1403	0.580898075552388
"ENSG00000196668"	2607	0.505561948599923
"ENSG00000196670"	4197	0.432451751250893
"ENSG00000196678"	6761	0.385741754178376
"ENSG00000196683"	1732	0.414549653579677
"ENSG00000196684"	3398	0.558269570335492
"ENSG00000196689"	5519	0.5638702663526
"ENSG00000196693"	8309	0.408352388975809
"ENSG00000196696"	5078	0.493304450571091
"ENSG00000196700"	5982	0.626211969241056
"ENSG00000196704"	5164	0.492060418280403
"ENSG00000196705"	14132	0.374681573733371
"ENSG00000196711"	1140	0.428070175438596
"ENSG00000196712"	41150	0.364447144592953
"ENSG00000196715"	6092	0.437623112278398
"ENSG00000196724"	4512	0.473847517730496
"ENSG00000196730"	8908	0.504939380332286
"ENSG00000196734"	1138	0.485940246045694
"ENSG00000196735"	6883	0.41275606566904
"ENSG00000196739"	14011	0.58090072086218
"ENSG00000196741"	1253	0.399840383080607
"ENSG00000196743"	4186	0.476349737219302
"ENSG00000196747"	495	0.6
"ENSG00000196748"	611	0.612111292962357
"ENSG00000196754"	1546	0.550452781371281
"ENSG00000196756"	11905	0.512977740445191
"ENSG00000196757"	3319	0.42362157276288
"ENSG00000196758"	3700	0.551081081081081
"ENSG00000196767"	3838	0.496352266805628
"ENSG00000196772"	1367	0.400146305779078
"ENSG00000196776"	8234	0.389725528297304
"ENSG00000196778"	5456	0.424853372434018
"ENSG00000196781"	5257	0.540612516644474
"ENSG00000196782"	6844	0.528345996493279
"ENSG00000196787"	493	0.610547667342799
"ENSG00000196792"	4965	0.409667673716012
"ENSG00000196793"	2509	0.457552809884416
"ENSG00000196796"	1354	0.483751846381093
"ENSG00000196800"	609	0.410509031198686
"ENSG00000196805"	676	0.514792899408284
"ENSG00000196810"	11006	0.499727421406506
"ENSG00000196811"	4362	0.541953232462173
"ENSG00000196812"	1518	0.472990777338603
"ENSG00000196814"	7904	0.551872469635628
"ENSG00000196821"	4551	0.51878707976269
"ENSG00000196826"	4505	0.400443951165372
"ENSG00000196832"	4413	0.417403127124405
"ENSG00000196834"	6844	0.486703682057276
